ShortName,Name,Missing,Total,Perc_Missing,ExtraName,Data_Source,Accession,Group,Maize_Type,Ab10_Status,B_Chrom_Status,Latitude,Longitude,Altitude,DTA_BLUP,DTS_BLUP,PH_BLUP,PresTiller_BLUP
SEEDGWAS3128,SEEDGWAS3128.1.RN,1491060,1505790,0.990217759448529,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024628,NA,Landrace,Unknown,Unknown,20.130549,-101.031084,1950,NA,NA,NA,NA
SEEDGWAS3128,SEEDGWAS3128.2.RN,1488441,1505790,0.988478473093858,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024628,NA,Landrace,Unknown,Unknown,20.130549,-101.031084,1950,NA,NA,NA,NA
SEEDGWAS3128,SEEDGWAS3128.3.RN,1490722,1505790,0.989993292557395,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024628,NA,Landrace,Unknown,Unknown,20.130549,-101.031084,1950,NA,NA,NA,NA
SEEDGWAS3128,SEEDGWAS3128.4.RN,1488152,1505790,0.988286547260906,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024628,NA,Landrace,Unknown,Unknown,20.130549,-101.031084,1950,NA,NA,NA,NA
SEEDGWAS3129,SEEDGWAS3129.1.RN,1496316,1505790,0.993708286015978,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024631,NA,Landrace,Unknown,Unknown,20.03,-103.6,1580,NA,NA,NA,NA
SEEDGWAS3129,SEEDGWAS3129.2.RN,1495249,1505790,0.992999687871483,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024631,NA,Landrace,Unknown,Unknown,20.03,-103.6,1580,NA,NA,NA,NA
SEEDGWAS3129,SEEDGWAS3129.3.RN,1497851,1505790,0.994727684471274,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024631,NA,Landrace,Unknown,Unknown,20.03,-103.6,1580,NA,NA,NA,NA
SEEDGWAS3129,SEEDGWAS3129.4.RN,1495182,1505790,0.992955192955193,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024631,NA,Landrace,Unknown,Unknown,20.03,-103.6,1580,NA,NA,NA,NA
SEEDGWAS313,SEEDGWAS313.1.RN,1483480,1505790,0.985183856978729,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005659,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS313,SEEDGWAS313.2.RN,1481770,1505790,0.984048240458497,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005659,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS313,SEEDGWAS313.3.RN,1482014,1505790,0.984210281646179,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005659,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS313,SEEDGWAS313.4.RN,1487419,1505790,0.987799759594631,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005659,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS3130,SEEDGWAS3130.1.RN,1494428,1505790,0.992454459121126,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024635,NA,Landrace,Unknown,Unknown,16.838495,-92.37428,1858,NA,NA,NA,NA
SEEDGWAS3130,SEEDGWAS3130.2.RN,1489809,1505790,0.989386966310043,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024635,NA,Landrace,Unknown,Unknown,16.838495,-92.37428,1858,NA,NA,NA,NA
SEEDGWAS3130,SEEDGWAS3130.3.RN,1488744,1505790,0.988679696372004,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024635,NA,Landrace,Unknown,Unknown,16.838495,-92.37428,1858,NA,NA,NA,NA
SEEDGWAS3130,SEEDGWAS3130.4.RN,1487918,1505790,0.988131147105506,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024635,NA,Landrace,Unknown,Unknown,16.838495,-92.37428,1858,NA,NA,NA,NA
SEEDGWAS3131,SEEDGWAS3131.1.RN,1496642,1505790,0.993924783668373,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024643,NA,Landrace,Unknown,Unknown,16.83,-92.5,2272,NA,NA,NA,NA
SEEDGWAS3131,SEEDGWAS3131.2.RN,1492833,1505790,0.991395214472138,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024643,NA,Landrace,Unknown,Unknown,16.83,-92.5,2272,NA,NA,NA,NA
SEEDGWAS3131,SEEDGWAS3131.3.RN,1493613,1505790,0.991913214990138,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024643,NA,Landrace,Unknown,Unknown,16.83,-92.5,2272,NA,NA,NA,NA
SEEDGWAS3131,SEEDGWAS3131.4.RN,1489297,1505790,0.989046945457202,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024643,NA,Landrace,Unknown,Unknown,16.83,-92.5,2272,NA,NA,NA,NA
SEEDGWAS3132,SEEDGWAS3132.1.RN,1495005,1505790,0.9928376466838,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024646,NA,Landrace,Unknown,Unknown,16.83,-92.5,2272,NA,NA,NA,NA
SEEDGWAS3132,SEEDGWAS3132.2.RN,1490564,1505790,0.989888364247339,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024646,NA,Landrace,Unknown,Unknown,16.83,-92.5,2272,NA,NA,NA,NA
SEEDGWAS3132,SEEDGWAS3132.3.RN,1499641,1505790,0.995916429249763,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024646,NA,Landrace,Unknown,Unknown,16.83,-92.5,2272,NA,NA,NA,NA
SEEDGWAS3132,SEEDGWAS3132.4.RN,1486742,1505790,0.987350161709136,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024646,NA,Landrace,Unknown,Unknown,16.83,-92.5,2272,NA,NA,NA,NA
SEEDGWAS3133,SEEDGWAS3133.1.RN,1495708,1505790,0.993304511253229,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024648,NA,Landrace,Unknown,Unknown,16.83,-92.5,2272,NA,NA,NA,NA
SEEDGWAS3133,SEEDGWAS3133.2.RN,1492195,1505790,0.990971516612542,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024648,NA,Landrace,Unknown,Unknown,16.83,-92.5,2272,NA,NA,NA,NA
SEEDGWAS3133,SEEDGWAS3133.3.RN,1491339,1505790,0.990403044249198,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024648,NA,Landrace,Unknown,Unknown,16.83,-92.5,2272,NA,NA,NA,NA
SEEDGWAS3133,SEEDGWAS3133.4.RN,1490366,1505790,0.989756871808154,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024648,NA,Landrace,Unknown,Unknown,16.83,-92.5,2272,NA,NA,NA,NA
SEEDGWAS3134,SEEDGWAS3134.1.RN,1493383,1505790,0.991760471247651,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024657,NA,Landrace,Unknown,Unknown,16.779132,-92.689712,2265,NA,NA,NA,NA
SEEDGWAS3134,SEEDGWAS3134.2.RN,1490957,1505790,0.990149356816023,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024657,NA,Landrace,Unknown,Unknown,16.779132,-92.689712,2265,NA,NA,NA,NA
SEEDGWAS3134,SEEDGWAS3134.3.RN,1492796,1505790,0.991370642652694,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024657,NA,Landrace,Unknown,Unknown,16.779132,-92.689712,2265,NA,NA,NA,NA
SEEDGWAS3134,SEEDGWAS3134.4.RN,1491511,1505790,0.990517270004449,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024657,NA,Landrace,Unknown,Unknown,16.779132,-92.689712,2265,NA,NA,NA,NA
SEEDGWAS3135,SEEDGWAS3135.1.RN,1489766,1505790,0.98935840987123,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024659,NA,Landrace,Unknown,Unknown,16.795065,-92.575401,2620,NA,NA,NA,NA
SEEDGWAS3135,SEEDGWAS3135.2.RN,1487690,1505790,0.987979731569475,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024659,NA,Landrace,Unknown,Unknown,16.795065,-92.575401,2620,NA,NA,NA,NA
SEEDGWAS3135,SEEDGWAS3135.3.RN,1488808,1505790,0.988722198978609,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024659,NA,Landrace,Unknown,Unknown,16.795065,-92.575401,2620,NA,NA,NA,NA
SEEDGWAS3135,SEEDGWAS3135.4.RN,1486604,1505790,0.987258515463644,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024659,NA,Landrace,Unknown,Unknown,16.795065,-92.575401,2620,NA,NA,NA,NA
SEEDGWAS3136,SEEDGWAS3136.1.RN,1499512,1505790,0.995830759933324,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024673,NA,Landrace,Unknown,Unknown,16.78,-92.68,2340,NA,NA,NA,NA
SEEDGWAS3136,SEEDGWAS3136.2.RN,1497558,1505790,0.99453310222541,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024673,NA,Landrace,Unknown,Unknown,16.78,-92.68,2340,NA,NA,NA,NA
SEEDGWAS3136,SEEDGWAS3136.3.RN,1496413,1505790,0.993772704029114,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024673,NA,Landrace,Unknown,Unknown,16.78,-92.68,2340,NA,NA,NA,NA
SEEDGWAS3136,SEEDGWAS3136.4.RN,1494160,1505790,0.992276479455967,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024673,NA,Landrace,Unknown,Unknown,16.78,-92.68,2340,NA,NA,NA,NA
SEEDGWAS3137,SEEDGWAS3137.1.RN,1491939,1505790,0.990801506186122,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024682,NA,Landrace,Unknown,Unknown,16.75,-92.63,2131,NA,NA,NA,NA
SEEDGWAS3137,SEEDGWAS3137.2.RN,1485788,1505790,0.986716607229428,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024682,NA,Landrace,Unknown,Unknown,16.75,-92.63,2131,NA,NA,NA,NA
SEEDGWAS3137,SEEDGWAS3137.3.RN,1488259,1505790,0.988357606306324,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024682,NA,Landrace,Unknown,Unknown,16.75,-92.63,2131,NA,NA,NA,NA
SEEDGWAS3137,SEEDGWAS3137.4.RN,1483100,1505790,0.984931497752011,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024682,NA,Landrace,Unknown,Unknown,16.75,-92.63,2131,NA,NA,NA,NA
SEEDGWAS3138,SEEDGWAS3138.1.RN,1494077,1505790,0.992221358888026,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024686,NA,Landrace,Unknown,Unknown,16.75,-92.63,2131,NA,NA,NA,NA
SEEDGWAS3138,SEEDGWAS3138.2.RN,1488853,1505790,0.988752083623878,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024686,NA,Landrace,Unknown,Unknown,16.75,-92.63,2131,NA,NA,NA,NA
SEEDGWAS3138,SEEDGWAS3138.3.RN,1489993,1505790,0.989509161304033,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024686,NA,Landrace,Unknown,Unknown,16.75,-92.63,2131,NA,NA,NA,NA
SEEDGWAS3138,SEEDGWAS3138.4.RN,1483169,1505790,0.984977320874757,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024686,NA,Landrace,Unknown,Unknown,16.75,-92.63,2131,NA,NA,NA,NA
SEEDGWAS3139,SEEDGWAS3139.1.RN,1494394,1505790,0.992431879611367,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024701,NA,Landrace,Unknown,Unknown,16.77,-92.47,2341,NA,NA,NA,NA
SEEDGWAS3139,SEEDGWAS3139.2.RN,1488603,1505790,0.988586057816827,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024701,NA,Landrace,Unknown,Unknown,16.77,-92.47,2341,NA,NA,NA,NA
SEEDGWAS3139,SEEDGWAS3139.3.RN,1487125,1505790,0.987604513245539,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024701,NA,Landrace,Unknown,Unknown,16.77,-92.47,2341,NA,NA,NA,NA
SEEDGWAS3139,SEEDGWAS3139.4.RN,1483875,1505790,0.98544617775387,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024701,NA,Landrace,Unknown,Unknown,16.77,-92.47,2341,NA,NA,NA,NA
SEEDGWAS314,SEEDGWAS314.1.RN,1485537,1505790,0.986549917319148,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005661,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS314,SEEDGWAS314.2.RN,1482924,1505790,0.984814615583846,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005661,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS314,SEEDGWAS314.3.RN,1482608,1505790,0.984604758963733,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005661,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS314,SEEDGWAS314.4.RN,1487455,1505790,0.987823667310847,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005661,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS3140,SEEDGWAS3140.1.RN,1492412,1505790,0.991115627013063,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024709,NA,Landrace,Unknown,Unknown,16.756442,-92.710791,2191,NA,NA,NA,NA
SEEDGWAS3140,SEEDGWAS3140.2.RN,1487026,1505790,0.987538767025947,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024709,NA,Landrace,Unknown,Unknown,16.756442,-92.710791,2191,NA,NA,NA,NA
SEEDGWAS3140,SEEDGWAS3140.3.RN,1486776,1505790,0.987372741218895,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024709,NA,Landrace,Unknown,Unknown,16.756442,-92.710791,2191,NA,NA,NA,NA
SEEDGWAS3140,SEEDGWAS3140.4.RN,1482798,1505790,0.984730938577092,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024709,NA,Landrace,Unknown,Unknown,16.756442,-92.710791,2191,NA,NA,NA,NA
SEEDGWAS3141,SEEDGWAS3141.1.RN,1495702,1505790,0.99330052663386,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024712,NA,Landrace,Unknown,Unknown,16.756442,-92.710791,2191,NA,NA,NA,NA
SEEDGWAS3141,SEEDGWAS3141.2.RN,1493354,1505790,0.991741212254033,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024712,NA,Landrace,Unknown,Unknown,16.756442,-92.710791,2191,NA,NA,NA,NA
SEEDGWAS3141,SEEDGWAS3141.3.RN,1491864,1505790,0.990751698444006,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024712,NA,Landrace,Unknown,Unknown,16.756442,-92.710791,2191,NA,NA,NA,NA
SEEDGWAS3141,SEEDGWAS3141.4.RN,1488420,1505790,0.988464526926065,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024712,NA,Landrace,Unknown,Unknown,16.756442,-92.710791,2191,NA,NA,NA,NA
SEEDGWAS3143,SEEDGWAS3143.1.RN,1498974,1505790,0.995473472396549,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024717,NA,Landrace,Unknown,Unknown,16.756442,-92.710791,2191,NA,NA,NA,NA
SEEDGWAS3143,SEEDGWAS3143.2.RN,1499830,1505790,0.996041944759893,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024717,NA,Landrace,Unknown,Unknown,16.756442,-92.710791,2191,NA,NA,NA,NA
SEEDGWAS3143,SEEDGWAS3143.3.RN,1497098,1505790,0.994227614740435,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024717,NA,Landrace,Unknown,Unknown,16.756442,-92.710791,2191,NA,NA,NA,NA
SEEDGWAS3143,SEEDGWAS3143.4.RN,1495199,1505790,0.992966482710072,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024717,NA,Landrace,Unknown,Unknown,16.756442,-92.710791,2191,NA,NA,NA,NA
SEEDGWAS3144,SEEDGWAS3144.1.RN,1496215,1505790,0.99364121158993,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024719,NA,Landrace,Unknown,Unknown,16.756442,-92.710791,2191,NA,NA,NA,NA
SEEDGWAS3144,SEEDGWAS3144.2.RN,1494583,1505790,0.992557395121498,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024719,NA,Landrace,Unknown,Unknown,16.756442,-92.710791,2191,NA,NA,NA,NA
SEEDGWAS3144,SEEDGWAS3144.3.RN,1493194,1505790,0.99163495573752,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024719,NA,Landrace,Unknown,Unknown,16.756442,-92.710791,2191,NA,NA,NA,NA
SEEDGWAS3144,SEEDGWAS3144.4.RN,1489609,1505790,0.989254145664402,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024719,NA,Landrace,Unknown,Unknown,16.756442,-92.710791,2191,NA,NA,NA,NA
SEEDGWAS3145,SEEDGWAS3145.1.RN,1493622,1505790,0.991919191919192,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024727,NA,Landrace,Unknown,Unknown,16.78,-92.68,2340,NA,NA,NA,NA
SEEDGWAS3145,SEEDGWAS3145.2.RN,1489862,1505790,0.989422163781138,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024727,NA,Landrace,Unknown,Unknown,16.78,-92.68,2340,NA,NA,NA,NA
SEEDGWAS3145,SEEDGWAS3145.3.RN,1488948,1505790,0.988815173430558,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024727,NA,Landrace,Unknown,Unknown,16.78,-92.68,2340,NA,NA,NA,NA
SEEDGWAS3145,SEEDGWAS3145.4.RN,1485424,1505790,0.986474873654361,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024727,NA,Landrace,Unknown,Unknown,16.78,-92.68,2340,NA,NA,NA,NA
SEEDGWAS3147,SEEDGWAS3147.1.RN,1499420,1505790,0.995769662436329,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024805,NA,Landrace,Unknown,Unknown,19.03,-98.77,2386,NA,NA,NA,NA
SEEDGWAS3147,SEEDGWAS3147.2.RN,1497441,1505790,0.99445540214771,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024805,NA,Landrace,Unknown,Unknown,19.03,-98.77,2386,NA,NA,NA,NA
SEEDGWAS3147,SEEDGWAS3147.3.RN,1496866,1505790,0.994073542791492,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024805,NA,Landrace,Unknown,Unknown,19.03,-98.77,2386,NA,NA,NA,NA
SEEDGWAS3147,SEEDGWAS3147.4.RN,1494147,1505790,0.992267846114,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024805,NA,Landrace,Unknown,Unknown,19.03,-98.77,2386,NA,NA,NA,NA
SEEDGWAS3148,SEEDGWAS3148.1.RN,1495232,1505790,0.992988398116603,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024806,NA,Landrace,Unknown,Unknown,19.12,-98.75,2501,NA,NA,NA,NA
SEEDGWAS3148,SEEDGWAS3148.2.RN,1495200,1505790,0.992967146813301,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024806,NA,Landrace,Unknown,Unknown,19.12,-98.75,2501,NA,NA,NA,NA
SEEDGWAS3148,SEEDGWAS3148.3.RN,1495878,1505790,0.993417408802024,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024806,NA,Landrace,Unknown,Unknown,19.12,-98.75,2501,NA,NA,NA,NA
SEEDGWAS3148,SEEDGWAS3148.4.RN,1494424,1505790,0.992451802708213,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024806,NA,Landrace,Unknown,Unknown,19.12,-98.75,2501,NA,NA,NA,NA
SEEDGWAS3149,SEEDGWAS3149.1.RN,1485677,1505790,0.986642891771097,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024816,NA,Landrace,Unknown,Unknown,18.98333333,-98.91666667,1898,NA,NA,NA,NA
SEEDGWAS3149,SEEDGWAS3149.2.RN,1483790,1505790,0.985389728979473,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024816,NA,Landrace,Unknown,Unknown,18.98333333,-98.91666667,1898,NA,NA,NA,NA
SEEDGWAS3149,SEEDGWAS3149.3.RN,1487101,1505790,0.987588574768062,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024816,NA,Landrace,Unknown,Unknown,18.98333333,-98.91666667,1898,NA,NA,NA,NA
SEEDGWAS3149,SEEDGWAS3149.4.RN,1485301,1505790,0.986393188957292,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024816,NA,Landrace,Unknown,Unknown,18.98333333,-98.91666667,1898,NA,NA,NA,NA
SEEDGWAS315,SEEDGWAS315.1.RN,1483452,1505790,0.985165262088339,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005663,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS315,SEEDGWAS315.2.RN,1483618,1505790,0.985275503224221,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005663,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS315,SEEDGWAS315.3.RN,1482290,1505790,0.984393574137164,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005663,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS315,SEEDGWAS315.4.RN,1484788,1505790,0.986052504001222,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005663,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS3151,SEEDGWAS3151.1.RN,1490898,1505790,0.990110174725559,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024819,NA,Landrace,Unknown,Unknown,19.25,-98.88333333,2247,NA,NA,NA,NA
SEEDGWAS3151,SEEDGWAS3151.2.RN,1488173,1505790,0.988300493428699,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024819,NA,Landrace,Unknown,Unknown,19.25,-98.88333333,2247,NA,NA,NA,NA
SEEDGWAS3151,SEEDGWAS3151.3.RN,1483123,1505790,0.984946772126259,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024819,NA,Landrace,Unknown,Unknown,19.25,-98.88333333,2247,NA,NA,NA,NA
SEEDGWAS3151,SEEDGWAS3151.4.RN,1478501,1505790,0.981877287005492,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024819,NA,Landrace,Unknown,Unknown,19.25,-98.88333333,2247,NA,NA,NA,NA
SEEDGWAS3152,SEEDGWAS3152.1.RN,1492636,1505790,0.991264386136181,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024824,NA,Landrace,Unknown,Unknown,19.72,-98.42,2628,NA,NA,NA,NA
SEEDGWAS3152,SEEDGWAS3152.2.RN,1491363,1505790,0.990418982726675,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024824,NA,Landrace,Unknown,Unknown,19.72,-98.42,2628,NA,NA,NA,NA
SEEDGWAS3152,SEEDGWAS3152.3.RN,1493948,1505790,0.992135689571587,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024824,NA,Landrace,Unknown,Unknown,19.72,-98.42,2628,NA,NA,NA,NA
SEEDGWAS3152,SEEDGWAS3152.4.RN,1491230,1505790,0.990330656997324,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024824,NA,Landrace,Unknown,Unknown,19.72,-98.42,2628,NA,NA,NA,NA
SEEDGWAS3153,SEEDGWAS3153.1.RN,1487058,1505790,0.987560018329249,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-025181,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS3153,SEEDGWAS3153.2.RN,1485109,1505790,0.986265681137476,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-025181,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS3153,SEEDGWAS3153.3.RN,1487639,1505790,0.987945862304837,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-025181,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS3153,SEEDGWAS3153.4.RN,1484394,1505790,0.985790847329309,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-025181,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS3154,SEEDGWAS3154.1.RN,1493273,1505790,0.991687419892548,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-025182,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS3154,SEEDGWAS3154.2.RN,1489690,1505790,0.989307938025887,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-025182,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS3154,SEEDGWAS3154.3.RN,1488380,1505790,0.988437962796937,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-025182,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS3154,SEEDGWAS3154.4.RN,1484830,1505790,0.986080396336807,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-025182,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS3155,SEEDGWAS3155.1.RN,1494412,1505790,0.992443833469475,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-025183,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS3155,SEEDGWAS3155.2.RN,1492615,1505790,0.991250439968389,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-025183,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS3155,SEEDGWAS3155.3.RN,1494369,1505790,0.992415277030662,3.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-025183,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS3155,SEEDGWAS3155.4.RN,1492256,1505790,0.991012026909463,4.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-025183,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS3156,SEEDGWAS3156.1.RN,1491227,1505790,0.990328664687639,1.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-025185,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS3156,SEEDGWAS3156.2.RN,1485135,1505790,0.986282947821409,2.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-025185,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
