Name,Data_Source,Accession,Group,Maize_Type,Ab10_Status,B_Chrom_Status,Latitude,Longitude,Altitude,DTA_BLUP,DTS_BLUP,PH_BLUP,PresTiller_BLUP,KMeans_Ab10,RF_Ab10Type,KMeans_K10L2,KMeans_BChrom,Model,Mean,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
SEEDGWAS1187.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000587,NA,Landrace,Unknown,Unknown,22.024349,-105.22623,15,NA,NA,NA,NA,Ab10,Ab10-I,NA,No,Neither,0.0115762630308264,0.00308405,-0.00974124,-0.0129723,0.0165757,-0.0132893,-0.00576012,0.0115379,0.00754489,-0.014913,-0.00951649
SEEDGWAS1188.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000601,NA,Landrace,Unknown,Unknown,19.772796,-104.344955,913,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0120327787968163,-0.0103927,0.00186623,-0.0135943,0.000272481,0.000246867,-0.0112301,-0.0169638,0.00581703,0.00227866,0.0212744
SEEDGWAS1189.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000705,NA,Landrace,Unknown,Unknown,18.9,-96.91666667,827,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0116079274020129,-0.00320744,0.00462924,-0.00796173,0.0054775,-0.00718322,0.003213,-0.00835289,0.00206354,-0.00652324,-0.0113129
SEEDGWAS119.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002156,NA,Landrace,Unknown,Unknown,16.5666667,-92.81666667,428,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0112593732869541,-0.00968254,0.00143748,-0.0106364,0.00395425,-0.00446138,0.00754541,-0.00927793,0.00124448,-0.0111076,0.00047993
SEEDGWAS1191.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000751,NA,Landrace,Unknown,Unknown,16.71666667,-93,446,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011472553027018,-0.0108909,0.0039748,-0.0129696,0.00168969,-0.00322028,-0.0016764,-0.00880153,4.37931e-05,-0.00416826,0.00191602
SEEDGWAS1192.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000762,NA,Landrace,Unknown,Unknown,15.332888,-92.659404,93,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0113057102157803,-0.0102161,0.00293169,-0.011622,0.00325431,-0.00655574,0.00297943,-0.0105016,-0.00108125,-0.00911394,0.000889136
SEEDGWAS1193.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000803,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0127705151269857,-0.00926167,0.00217265,-0.0119457,0.00325336,-0.00531575,0.00127436,-0.0119602,0.00393546,-0.00768549,0.00875284
SEEDGWAS1194.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000814,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0101020184623058,-0.00926526,0.00364929,-0.0121627,0.00465129,-0.00446436,0.00261357,-0.00540168,0.000413841,-0.00829656,-0.001557
SEEDGWAS1195.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000815,NA,Landrace,Unknown,Unknown,20.85,-88.51666667,31,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.0352410676044004,-0.00415918,-0.00214911,-0.00771254,0.0124432,-0.0144561,0.00805092,0.00108711,0.00269334,-0.0131122,-0.00504768
SEEDGWAS1196.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000828,NA,Landrace,Unknown,Unknown,21.01666667,-88.28333333,28,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0116848713263022,-0.0108507,0.00365231,-0.00910265,0.00412891,-0.00562544,0.0123631,-0.00233706,-0.00280381,-0.011835,-0.0045203
SEEDGWAS1197.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000875,NA,Landrace,Unknown,Unknown,15.281744,-88.003548,48,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0123411214590523,-0.00870982,0.00335331,-0.00699939,0.0115572,-0.0159348,0.0239379,-0.00354783,-0.0109098,-0.017863,-0.012423
SEEDGWAS1198.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000880,NA,Landrace,Unknown,Unknown,15.590506,-87.891039,16,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00984666472898373,-0.00955789,0.00409459,-0.00793304,0.00822135,-0.0134654,0.0155072,-0.00786032,-0.00635356,-0.0110136,-0.0144739
SEEDGWAS1199.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000881,NA,Landrace,Unknown,Unknown,15.361949,-88.19682,131,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00990889681114866,-0.00942937,0.00375471,-0.00624385,0.0101778,-0.0145716,0.0179091,-0.00626011,-0.00929475,-0.0129569,-0.0134354
SEEDGWAS12.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000467,NA,Landrace,Unknown,Unknown,20.2,-96.85,8,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0111272605740729,-0.0121479,0.00412715,-0.012955,-0.00285285,0.00212851,-0.00889338,-0.0185131,-0.000222709,0.00591551,0.0186792
SEEDGWAS120.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002164,NA,Landrace,Unknown,Unknown,15.984309,-92.0992225,698,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010022888938724,-0.0100041,0.00407044,-0.0117593,0.00126544,-0.00348183,-0.000107167,-0.0121603,-0.00169737,-0.00359115,-0.00183872
SEEDGWAS1200.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000882,NA,Landrace,Unknown,Unknown,14.638033,-87.02708,717,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0120211643871192,-0.00893102,0.00356916,-0.00690167,0.00963011,-0.0150584,0.0188471,-0.00465961,-0.00376454,-0.0176346,-0.00197788
SEEDGWAS1201.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001001,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0121647434545167,-0.00892777,0.00304066,-0.00772269,0.00836521,-0.0143763,0.0160848,-0.00745778,-0.00535282,-0.0173231,-0.00543895
SEEDGWAS1202.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001006,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.034587893487408,-0.00887961,0.00276709,-0.00854954,0.00878272,-0.0136067,0.0161654,-0.00150274,-0.00625852,-0.00920187,-0.000994568
SEEDGWAS1203.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001039,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0115374361627514,-0.0120026,0.00306755,-0.00286671,0.00637786,-0.00805877,0.0284663,0.00426922,-0.020571,-0.0061321,-0.00787466
SEEDGWAS1204.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001063,NA,Landrace,Unknown,Unknown,14.348233,-89.870508,1042,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0101502155018841,-0.00889924,0.00426377,-0.0104762,0.00806469,-0.0129768,0.0150156,-0.00847498,-0.00496239,-0.0162901,-0.0090715
SEEDGWAS1205.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001065,NA,Landrace,Unknown,Unknown,14.902827,-89.880527,313,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0093314760315555,-0.00912371,0.00295304,-0.00851935,0.00668502,-0.0131965,0.0144461,-0.00496406,-0.00484745,-0.0148993,-0.00638917
SEEDGWAS1206.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001069,NA,Landrace,Unknown,Unknown,14.9483,-89.55933,276,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.0135209559602079,-0.0090607,0.00387855,-0.00899336,0.00826731,-0.0141071,0.0172658,-0.00397109,-0.00444735,-0.0163792,-0.0108876
SEEDGWAS1207.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001070,NA,Landrace,Unknown,Unknown,15.115625,-89.367104,137,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0120753230914684,-0.00942304,0.00366203,-0.00901668,0.00712887,-0.0153131,0.0166835,-0.00745401,-0.0027626,-0.0191131,-0.00718689
SEEDGWAS1208.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001073,NA,Landrace,Unknown,Unknown,14.762413,-89.428169,627,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010838666082989,-0.0098146,0.00235981,-0.00911716,0.00533847,-0.0115265,0.0133784,-0.00455326,-0.000636908,-0.018549,-0.000809979
SEEDGWAS1209.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001078,NA,Landrace,Unknown,Unknown,14.713922,-90.637606,1839,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.0113319082469258,-0.00960509,0.0039511,-0.00811936,0.00909818,-0.0112774,0.0154704,-0.0105474,-0.00739776,-0.0169886,-0.0114478
SEEDGWAS121.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002288,NA,Landrace,Unknown,Unknown,21.5667,-98.8167,104,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010866334893346,-0.0122266,0.00427438,-0.012303,-0.000414398,0.00302082,-0.00759471,-0.0163066,0.00115995,0.00509973,0.0108193
SEEDGWAS1210.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001079,NA,Landrace,Unknown,Unknown,14.908968,-89.510475,309,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.0346527288076603,-0.0103953,0.00313759,-0.0116444,0.0049371,-0.00863735,0.00631258,-0.0102066,-0.000527211,-0.00535391,0.00212091
SEEDGWAS1211.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001096,NA,Landrace,Unknown,Unknown,14.94666,-89.963493,294,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0117301373117233,-0.0088932,0.0025934,-0.00963293,0.0087876,-0.0165746,0.0162729,-0.00550381,-0.00448959,-0.0156317,-0.0099372
SEEDGWAS1212.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001098,NA,Landrace,Unknown,Unknown,14.940676,-89.800183,225,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.0609269184318681,-0.00857328,0.00313157,-0.00840666,0.00939454,-0.0174365,0.0150465,-0.00210993,-0.00237254,-0.012082,-0.00308485
SEEDGWAS1213.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001124,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0128581602248702,-0.0159896,0.00364871,-0.0101609,-0.0178685,0.0323626,0.00247036,0.0466744,-0.020693,0.00321414,-0.00716936
SEEDGWAS1214.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001125,NA,Landrace,Unknown,Unknown,18.08333333,-66.36666667,230,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0117935592964558,-0.0157884,0.00341351,-0.012178,-0.019579,0.0337001,0.00257336,0.0473066,-0.0232274,0.00325714,-0.0138099
SEEDGWAS1215.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001195,NA,Landrace,Unknown,Unknown,15.1,-89.8,1200,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011826976534138,-0.00938158,0.00396234,-0.0105121,0.0082334,-0.0124843,0.0166592,-0.00578618,-0.00204927,-0.017762,-0.012171
SEEDGWAS1216.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001214,NA,Landrace,Unknown,Unknown,14.95,-89.41666667,966,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0122908925188482,-0.0107766,0.00381174,-0.00749796,0.0017675,-0.000532952,0.0105099,0.00631157,-0.00639166,-0.0116261,-0.0070726
SEEDGWAS1218.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001236,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0097117148640805,-0.0163891,0.00325152,-0.0103776,-0.0201282,0.0338618,-0.000415539,0.0530221,-0.0281253,0.00743372,-0.0165705
SEEDGWAS1219.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001240,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0114386514521557,-0.0150441,0.00240714,-0.00884623,-0.0162058,0.0227423,0.015542,0.0354379,-0.00132228,-0.00562823,0.000734207
SEEDGWAS122.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002299,NA,Landrace,Unknown,Unknown,21.26317,-98.746052,154,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00966670628343764,-0.0122376,0.00420458,-0.0131947,-0.000640961,0.00247705,-0.00914235,-0.0154392,0.00445096,0.00645356,0.0137919
SEEDGWAS1220.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001242,NA,Landrace,Unknown,Unknown,20.38333333,-76.43333333,107,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0102902931890728,-0.014408,0.00421569,-0.00697305,-0.00739544,0.0146873,0.00780309,0.0221995,-0.00367314,-0.00849804,-0.000913637
SEEDGWAS1221.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001248,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0118435931927948,-0.0146094,0.00458026,-0.00877689,-0.0100728,0.016834,0.0065604,0.0265375,-0.0097959,-0.00656456,-0.0005216
SEEDGWAS1222.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001252,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00946573832165933,-0.0152638,0.00353363,-0.0100773,-0.0153095,0.0286322,0.00572457,0.0420651,-0.0160877,0.00160341,-0.0103624
SEEDGWAS1223.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001253,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00878999094667656,-0.0151756,0.00415278,-0.0100943,-0.0146146,0.0231384,0.00323851,0.0402653,-0.015837,-0.00282847,-0.00956883
SEEDGWAS1224.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001254,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00878232485856416,-0.0150181,0.00385007,-0.0096068,-0.0125661,0.0222908,0.00571713,0.029053,-0.0122085,-0.0020354,-0.00711266
SEEDGWAS1225.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001268,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0108355347580685,-0.0153189,0.00358038,-0.0107125,-0.0139988,0.0212084,0.00414121,0.0347551,-0.0139259,-0.00101396,-0.00511483
SEEDGWAS1226.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001272,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0117818845619204,-0.016457,0.00430666,-0.0117345,-0.0217505,0.0382145,-0.000747004,0.0538606,-0.0277334,0.00660044,-0.021913
SEEDGWAS1227.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001273,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0101821314041894,-0.0164366,0.00388016,-0.0120391,-0.0212793,0.0360914,-0.000171625,0.0508201,-0.0280181,0.0103538,-0.0159705
SEEDGWAS1228.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001274,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0113677617400981,-0.0157978,0.0042236,-0.0100362,-0.0194287,0.0366233,0.000588299,0.047136,-0.0273201,0.00800784,-0.0190048
SEEDGWAS123.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002303,NA,Landrace,Unknown,Unknown,21.951043,-99.015491,82,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00896273992419171,-0.0122847,0.00391358,-0.0132528,-0.00121402,0.00209538,-0.00707554,-0.0166441,0.00262754,0.00346726,0.0136995
SEEDGWAS1230.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001281,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0098887081672818,-0.01402,0.00264602,-0.00688753,-0.0106881,0.0148815,0.0190404,0.0241756,0.0098619,-0.008058,0.010356
SEEDGWAS1233.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001284,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0123834391959004,-0.0135245,0.00165668,-0.00639574,-0.00966518,0.014045,0.0161561,0.0206434,0.00679309,-0.00639361,0.00631949
SEEDGWAS1234.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001285,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.0298105396352663,-0.00966705,-0.00729751,-0.00255399,-0.0214975,0.00886605,0.0126902,0.0167618,0.011486,0.00450119,0.0017517
SEEDGWAS1235.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001286,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.0120556483082583,-0.0144433,0.00280371,-0.00703305,-0.0111622,0.0143412,0.0139735,0.021292,0.00549275,-0.00704242,0.0115424
SEEDGWAS1236.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001293,NA,Landrace,Unknown,Unknown,16.389094,-61.475936,22,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.0138797170186413,-0.014115,0.00341956,-0.00983013,-0.0128893,0.0176942,0.00887252,0.0309289,-0.00795968,-0.0057067,0.000249285
SEEDGWAS1237.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001296,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0122686964291506,-0.0148089,0.00278033,-0.00818945,-0.0155277,0.0237297,0.0139153,0.0345934,-0.00389674,-0.00198925,-0.00205734
SEEDGWAS1238.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001297,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00955647707302419,-0.0144233,0.00271148,-0.00593851,-0.0108377,0.0160534,0.0234664,0.0237399,0.021355,-0.0166912,0.0125102
SEEDGWAS1239.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001298,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0119110435779379,-0.0137642,0.00303127,-0.00864555,-0.0079629,0.0119075,0.00383415,0.0127727,-0.00819696,-0.00109835,0.00532612
SEEDGWAS124.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002359,NA,Landrace,Unknown,Unknown,20.734106,-89.484052,14,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0101874945685791,-0.00961162,0.00289726,-0.00979932,0.00608323,-0.00689487,0.0122627,-0.00702218,-0.00182656,-0.0138375,-0.00410073
SEEDGWAS1240.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001300,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0154768295487098,-0.0144736,0.00141042,-0.00738507,-0.00958286,0.0108035,0.00828359,0.0145667,0.00112031,-0.00543559,0.0121644
SEEDGWAS1241.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001308,NA,Landrace,Unknown,Unknown,19.544,-72.699224,194,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010137901285464,-0.0152006,0.00296001,-0.0092088,-0.0145281,0.0238381,0.000415934,0.0379504,-0.0135816,-0.0024627,-0.00956961
SEEDGWAS1242.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001323,NA,Landrace,Unknown,Unknown,18.061361,-66.158868,318,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0135729335539486,-0.0156803,0.00413326,-0.00991627,-0.0193599,0.0358555,0.00137328,0.050414,-0.0282486,0.00656945,-0.0173811
SEEDGWAS1244.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001326,NA,Landrace,Unknown,Unknown,18.059362,-66.399305,160,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00976189817886957,-0.0155113,0.00366739,-0.0108214,-0.0187963,0.0354386,0.0011788,0.0500036,-0.0242252,0.00637813,-0.0170838
SEEDGWAS1246.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001329,NA,Landrace,Unknown,Unknown,18.190513,-65.741368,1,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0134113588080044,-0.01536,0.00417657,-0.0105795,-0.0144633,0.0260682,0.00224172,0.0388374,-0.0193174,-0.00138659,-0.0114558
SEEDGWAS1247.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001337,NA,Landrace,Unknown,Unknown,13.232037,-61.148187,221,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0145064787927831,-0.013522,0.00272982,-0.00681179,-0.0120976,0.0156588,0.0155338,0.0228378,0.0102305,-0.00831302,0.0116913
SEEDGWAS1248.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001345,NA,Landrace,Unknown,Unknown,11.217382,-60.624146,127,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.0132367923949023,-0.0131539,0.00328324,-0.00653899,-0.00738455,0.00944274,0.00494359,0.011499,-0.00233034,-0.00261853,0.00861099
SEEDGWAS1249.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001352,NA,Landrace,Unknown,Unknown,17.048578,-61.781557,40,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00954477834971086,-0.0151587,0.00274594,-0.00868037,-0.0137128,0.0216123,0.0138205,0.033667,-0.00142477,-0.0046236,-0.00144962
SEEDGWAS125.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002362,NA,Landrace,Unknown,Unknown,20.734108,-89.483888,14,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00854456503554014,-0.00945375,0.00358751,-0.00839826,0.00754824,-0.0121373,0.014591,-0.00640308,-0.00647625,-0.0119829,-0.00804022
SEEDGWAS1250.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001354,NA,Landrace,Unknown,Unknown,13.15,-59.55,212,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0126996337317043,-0.0136335,0.000898281,-0.00573387,-0.00987031,0.00914984,0.0306413,0.0185258,0.0366401,-0.0210754,0.0236004
SEEDGWAS1254.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001742,NA,Landrace,Unknown,Unknown,21.847885,-105.177805,19,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.0262675364828152,0.00415732,-0.0119818,-0.010277,0.0209954,-0.0143583,-0.00650866,0.0162281,0.0126446,-0.0086153,-0.00719804
SEEDGWAS1255.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001756,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0115385000193093,-0.0130193,0.00300892,-0.014561,-0.00329404,-0.00058805,-0.0121999,-0.0226913,0.0029224,0.0123402,0.0229078
SEEDGWAS1256.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001777,NA,Landrace,Unknown,Unknown,15.984309,-92.0992225,698,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0132800228075021,-0.00876473,0.00340548,-0.0116033,0.0088404,-0.00948646,0.00441738,-0.00676933,0.00110542,-0.0122265,-0.00229024
SEEDGWAS1257.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001813,NA,Landrace,Unknown,Unknown,14.71581,-89.579005,493,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0105830718581479,-0.00895032,0.00393421,-0.0102554,0.00824786,-0.0147234,0.0159007,-0.00737692,-0.00506444,-0.0151034,-0.00836708
SEEDGWAS1258.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001815,NA,Landrace,Unknown,Unknown,14.657373,-89.718358,785,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00934800486865938,-0.00924026,0.00483376,-0.00979249,0.00863823,-0.0132571,0.016546,-0.00585435,-0.00685267,-0.0147789,-0.00995875
SEEDGWAS1259.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001852,NA,Landrace,Unknown,Unknown,14.620613,-89.533421,1157,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00968969563106942,-0.00901061,0.0036182,-0.00929439,0.00874873,-0.0140012,0.0146565,-0.00619952,-0.00314421,-0.016616,-0.00830885
SEEDGWAS1260.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001855,NA,Landrace,Unknown,Unknown,14.786779,-90.805464,1764,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0123037327326904,-0.00956923,0.00366117,-0.00422236,0.00326574,-0.0104557,0.0158025,-0.00142678,-0.0120444,-0.00419035,-0.00161597
SEEDGWAS1261.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001860,NA,Landrace,Unknown,Unknown,14.383333,-91.15,296,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0115016926926408,-0.00899155,0.00403141,-0.00998289,0.00978568,-0.0150683,0.0163972,-0.0062517,-0.00715392,-0.0141132,-0.00975724
SEEDGWAS1262.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001897,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00918826996595797,-0.00920692,0.00395844,-0.00984914,0.00910603,-0.0134488,0.0158945,-0.00526602,-0.00455751,-0.0137695,-0.00847179
SEEDGWAS1263.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001944,NA,Landrace,Unknown,Unknown,21.15,-98.416667,158,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.0742073239501643,-0.011605,0.00301889,-0.0137114,-0.00031153,-0.00158181,-0.0094855,-0.0131015,0.0039559,0.0110862,0.0213433
SEEDGWAS1264.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002143,NA,Landrace,Unknown,Unknown,15.7,-92.21666667,736,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0115429926742815,-0.00949202,0.00317347,-0.0111236,0.00245798,-0.00533898,0.00435713,-0.00671197,0.00156818,-0.0108933,-0.00187472
SEEDGWAS1265.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002163,NA,Landrace,Unknown,Unknown,16.61666667,-93.1,440,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.0144986130035884,-0.0100801,0.00415451,-0.0110818,0.00100526,-0.00469877,0.000303837,-0.0118911,0.00261055,-0.00590148,0.00600785
SEEDGWAS1266.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002252,NA,Landrace,Unknown,Unknown,22.4,-105.4666667,13,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00938124986198637,0.00515944,-0.0138888,-0.0114922,0.0225323,-0.0151068,-0.00941477,0.01794,0.0114496,-0.0215477,-0.00759893
