Name,Data_Source,Accession,Group,Maize_Type,Ab10_Status,B_Chrom_Status,Latitude,Longitude,Altitude,DTA_BLUP,DTS_BLUP,PH_BLUP,PresTiller_BLUP,KMeans_Ab10,RF_Ab10Type,KMeans_K10L2,KMeans_BChrom,Model,Mean,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
SEEDGWAS1663.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017605,NA,Landrace,Unknown,Unknown,22.023366,-99.653771,1221,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.0105497298047653,-0.0088628,0.00334694,-0.0113249,0.0002857,-0.000326247,-0.00665192,-0.00824341,0.00389206,-1.5278e-05,0.00754067
SEEDGWAS1665.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018058,NA,Landrace,Unknown,Unknown,17.53333333,-101.2833333,24,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.00921569475246091,-0.00690668,0.00127464,-0.010836,0.00346078,0.00570425,-0.00497467,-0.00454924,0.00764983,-0.00883085,0.00786482
SEEDGWAS1666.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018088,NA,Landrace,Unknown,Unknown,17.88333333,-95.13333333,27,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00880382580751617,-0.0119485,0.00397465,-0.0115759,-0.00127988,-0.000915482,-0.00463953,-0.0115725,0.00465951,-0.00194787,0.0115394
SEEDGWAS1667.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018089,NA,Landrace,Unknown,Unknown,20.51666667,-86.91666667,8,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0176477397559935,-0.00885955,0.00232944,-0.00987615,0.00587374,0.0109626,0.0153379,-0.00454032,-0.00325253,-0.014843,-0.00344098
SEEDGWAS1668.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018105,NA,Landrace,Unknown,Unknown,20.250295,-89.633331,65,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00944058028096091,-0.0112116,0.00305957,-0.0124278,0.00284062,0.00171234,-0.00243002,-0.0132392,0.00366717,-0.000365833,0.0105884
SEEDGWAS1669.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018137,NA,Landrace,Unknown,Unknown,20.96666667,-89.63333333,11,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0123008860029539,-0.0100148,0.00351117,-0.0087208,0.00674098,0.0129993,0.0121468,-0.004826,-0.000172419,-0.0145125,-0.00504966
SEEDGWAS167.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003253,NA,Landrace,Unknown,Unknown,20.910099,-97.762003,42,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.00914648936930026,-0.0127036,0.00420322,-0.0135082,-3.99976e-05,-0.00481178,-0.0095139,-0.0207173,0.00350892,0.0078588,0.0210708
SEEDGWAS1670.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018138,NA,Landrace,Unknown,Unknown,20.96666667,-89.63333333,11,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0102657316754912,-0.00921666,0.00367322,-0.00794641,0.00619972,0.0137096,0.0123157,-0.00477982,-0.00108653,-0.0195706,-0.00410495
SEEDGWAS1671.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019275,NA,Landrace,Unknown,Unknown,8.162519,-62.430141,249,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.014413191548408,-0.0110302,0.00252124,-0.00352032,0.00483582,0.00926264,0.0215131,0.00596236,-0.0221792,-0.00329635,0.00286598
SEEDGWAS1673.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019287,NA,Landrace,Unknown,Unknown,19.716788,-90.046207,92,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00873735858914323,-0.00970466,0.00322365,-0.00701706,0.00783691,0.00959361,0.00780289,-0.0126351,-0.00412145,-0.00747164,-0.0173147
SEEDGWAS1674.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019293,NA,Landrace,Unknown,Unknown,19.746176,-90.12082,46,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00891937011751208,-0.00959737,0.00357298,-0.00765465,0.00779292,0.0111419,0.0105145,-0.00653178,0.000685892,-0.0135363,-0.00392253
SEEDGWAS1676.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019350,NA,Landrace,Unknown,Unknown,21.426842,-98.869208,95,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00922305234903995,-0.0130359,0.0041095,-0.0130477,0.000932139,-0.00548111,-0.0134689,-0.0242454,0.00114982,0.0142592,0.000384343
SEEDGWAS1679.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019365,NA,Landrace,Unknown,Unknown,17.581508,-101.342386,58,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012553966603507,-0.00694099,0.00114173,-0.00941764,0.00837416,0.00650958,-0.00442114,-0.0120637,0.00423203,-0.00350962,-0.0116331
SEEDGWAS168.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003256,NA,Landrace,Unknown,Unknown,20.893005,-97.675796,27,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00828208657898397,-0.0130762,0.00379534,-0.0144879,-0.00363035,-0.00309096,-0.00946992,-0.0178019,0.000551013,0.0112669,0.0176708
SEEDGWAS1680.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019368,NA,Landrace,Unknown,Unknown,17.678521,-101.303874,123,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0100729493147668,-0.0099556,0.00229755,-0.0113753,0.00418199,0.00106148,-0.0079351,-0.0138803,0.000312829,0.00749408,-0.00809573
SEEDGWAS1681.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019386,NA,Landrace,Unknown,Unknown,21.399889,-98.712616,298,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0118140064173332,-0.0132281,0.0044693,-0.012215,0.000334055,-0.00388872,-0.0139221,-0.022586,-0.000786865,0.0178705,0.00409332
SEEDGWAS1682.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019401,NA,Landrace,Unknown,Unknown,16.332904,-92.564373,700,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00836464254614561,-0.0110669,0.00280289,-0.0101151,0.0035691,0.00165596,-0.0042157,-0.0168769,-0.00189698,0.00228796,-0.00875142
SEEDGWAS1683.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019402,NA,Landrace,Unknown,Unknown,16.332904,-92.564373,700,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00622794047361392,-0.0133435,0.00503169,-0.0134069,-0.000832737,-0.00396263,-0.0151557,-0.0229035,0.00323276,0.0143128,0.00819727
SEEDGWAS1684.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019404,NA,Landrace,Unknown,Unknown,16.332904,-92.564373,700,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00592641786001863,-0.0109881,0.00402848,-0.0104527,0.00345008,0.000209927,-0.00445905,-0.0162738,0.00130195,-0.00116092,-0.005393
SEEDGWAS1685.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019407,NA,Landrace,Unknown,Unknown,16.332904,-92.564373,700,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0076546650527344,-0.0123568,0.00403611,-0.0118973,0.00213238,-0.001218,-0.010274,-0.0209709,0.000633944,0.0100494,0.001611
SEEDGWAS1686.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-027356,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00952702852762512,-0.00105681,-0.000473093,-0.00920415,0.0130365,0.00894108,-0.00281901,-0.00395102,0.00402454,-0.0115375,-0.028015
SEEDGWAS1689.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020625,NA,Landrace,Unknown,Unknown,21.26666667,-98.75,150,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0075965302713524,-0.0116852,0.0043276,-0.0104227,0.0018611,-0.0047236,-0.00572333,-0.0155206,0.00173265,0.0106384,0.00363748
SEEDGWAS169.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003259,NA,Landrace,Unknown,Unknown,21.15,-97.85,324,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0109565458319191,-0.0129488,0.0038573,-0.014479,-0.00122742,-0.0017108,-0.00979941,-0.0176307,0.00318239,0.00898901,0.0169986
SEEDGWAS1690.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020935,NA,Landrace,Unknown,Unknown,15.332888,-92.659404,93,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00883940213040456,-0.0121107,0.0050194,-0.0125263,0.00344339,-0.0053704,-0.0110454,-0.0261301,0.00145154,0.0111309,-0.000898255
SEEDGWAS1691.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020956,NA,Landrace,Unknown,Unknown,20.729917,-88.732928,28,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00935946704617698,-0.0117824,0.00275121,-0.00990115,0.00162735,-0.000914437,0.00224745,-0.0148883,-0.00457977,0.00744565,-0.00692367
SEEDGWAS1693.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020965,NA,Landrace,Unknown,Unknown,16.25,-93.26666667,572,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.00815972187723203,-0.0137728,0.00448121,-0.0112384,-0.000428741,-0.00855042,-0.0116198,-0.0197847,-0.00211993,0.0143227,0.00212766
SEEDGWAS1694.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020997,NA,Landrace,Unknown,Unknown,17.971798,-101.799996,106,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.0520869639511779,-0.00195205,-0.00398206,-0.00871883,0.016805,0.00992154,-0.00540194,0.000875975,0.000383184,0.00228394,-0.0138676
SEEDGWAS1695.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021009,NA,Landrace,Unknown,Unknown,16.25,-93.26666667,572,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00901085144762821,-0.00949236,0.00225325,-0.0102318,0.00664995,0.00278377,-0.00548503,-0.0168039,-0.00200037,-8.17497e-05,-0.0103176
SEEDGWAS1696.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020763,NA,Landrace,Unknown,Unknown,-25.859064,-54.341249,275,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.0125729279451142,-0.0153278,0.00287722,0.00956557,-0.00222697,-0.0142725,-0.00565042,0.00646182,-0.000673775,-0.00297189,-0.00451194
SEEDGWAS1697.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020788,NA,Landrace,Unknown,Unknown,-24.96666667,-58.56666667,85,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.0081112337254714,-0.0143925,0.00139068,-0.00235275,-0.00591284,-0.0118417,0.00339898,0.0115791,-0.0102156,0.00141628,-0.00957104
SEEDGWAS1698.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020801,NA,Landrace,Unknown,Unknown,-26.16666667,-59.31666667,85,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.0111257910991241,-0.0139252,0.00266984,-0.00221986,-0.00516267,-0.00963417,0.00703213,0.0114081,-0.00147464,-0.00185415,0.00296934
SEEDGWAS1699.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021562,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0105109050580512,-0.0147261,0.00421041,-0.00645976,-0.00404053,-0.00729871,0.00225753,0.00150242,-0.0127052,0.00725252,-0.00692151
SEEDGWAS17.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000480,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00976965233348913,-0.012745,0.00387947,-0.0139527,-0.00185752,-0.00357523,-0.0094498,-0.0201002,0.00388483,0.00845379,0.0193853
SEEDGWAS170.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003261,NA,Landrace,Unknown,Unknown,21.38333333,-97.83333333,76,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00930577393058275,-0.0128528,0.00368112,-0.0140195,-0.00181711,-0.00355957,-0.00501378,-0.0127004,0.00424691,-0.00163326,0.0198904
SEEDGWAS1700.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021563,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0107335759475857,-0.0143259,0.00304775,-0.00546662,-0.00584459,-0.00979038,0.00259868,0.00297066,-0.012792,0.0122935,-0.0102488
SEEDGWAS1701.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021235,NA,Landrace,Unknown,Unknown,16.43333333,-95.01666667,28,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00717656277460835,-0.00135496,-0.00410323,-0.00896325,0.0154857,0.0100722,-0.00208464,-0.00533286,0.000908425,-0.00911016,-0.0223909
SEEDGWAS1702.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020880,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00713770829739574,-0.0130389,0.00247592,-0.0093144,-0.0045961,-0.0116487,0.00122431,0.00198583,-0.00653468,0.00716868,-0.00588541
SEEDGWAS1703.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020882,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0103235202941715,-0.0136366,0.00240629,-0.00857256,-0.00456623,-0.0122495,-0.00750875,-0.00513236,-0.00454305,0.0133441,-0.00485986
SEEDGWAS1704.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022034,NA,Landrace,Unknown,Unknown,22.274119,-104.469957,648,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0103288560277607,-0.00439248,-0.00530046,-0.00914443,0.0106551,0.000306279,-0.0129798,-0.00494477,0.00382499,0.00627836,-0.00701538
SEEDGWAS1705.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022046,NA,Landrace,Unknown,Unknown,17.971798,-101.799996,106,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0115177012997259,-0.00309712,-0.00298801,-0.00948784,0.0133438,0.0069797,-0.00757945,-0.00896883,0.00338508,0.000827054,-0.0199747
SEEDGWAS1707.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022071,NA,Landrace,Unknown,Unknown,20.880724,-89.251078,16,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0154269036729204,-0.0120345,0.00408942,-0.00786171,0.00293,0.00306743,0.000740913,-0.0133944,-0.00298467,0.00332721,-0.00433312
SEEDGWAS1708.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022073,NA,Landrace,Unknown,Unknown,15.28333333,-92.7,28,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.014209501607017,-0.0116142,0.00343404,-0.0120686,0.00392337,-0.00142315,-0.0105763,-0.0235108,-0.00208253,0.0110654,0.0014356
SEEDGWAS1709.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022110,NA,Landrace,Unknown,Unknown,16.7,-93.71666667,547,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0106892460954426,-0.0129699,0.00490064,-0.0127633,0.000382115,-0.00235824,-0.0109222,-0.0242076,0.000412607,0.0137983,0.0105176
SEEDGWAS171.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003263,NA,Landrace,Unknown,Unknown,21.28333333,-97.51666667,22,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00980496958052512,-0.0135268,0.00472825,-0.0137541,-0.00261071,-0.00537707,-0.00859998,-0.0185471,0.00350023,0.00669324,0.018707
SEEDGWAS1710.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022129,NA,Landrace,Unknown,Unknown,17.85,-93.4,34,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0121470327706525,-0.0123589,0.00443889,-0.0115466,0.0018287,-0.00310751,-0.00801427,-0.0229288,-0.00238037,0.0107612,-0.00133762
SEEDGWAS1711.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022139,NA,Landrace,Unknown,Unknown,18.317643,-101.728267,342,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00974178402909104,-0.00257917,-0.00421001,-0.00817553,0.0152975,0.00715908,-0.00785572,-0.00785489,0.00105512,-0.00374931,-0.0188986
SEEDGWAS1712.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022263,NA,Landrace,Unknown,Unknown,16.498068,-95.200253,111,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0100546501178815,-0.00214268,-0.00278253,-0.00868554,0.0169816,0.0102826,-0.00336947,-0.005485,-0.000352793,-0.00876571,-0.0224657
SEEDGWAS1713.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022269,NA,Landrace,Unknown,Unknown,19.936732,-105.262282,22,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.174354663898345,0.00337509,-0.0118441,-0.00938326,0.0233715,0.0108517,-0.0115583,0.0101607,0.00577727,0.00528848,-0.0121518
SEEDGWAS1714.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022270,NA,Landrace,Unknown,Unknown,19.936732,-105.262282,22,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.057989536907686,-0.00954948,0.00185555,-0.0131387,0.00532289,0.000635489,-0.0120033,-0.0175742,0.00423705,0.0243645,0.00874058
SEEDGWAS1715.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022271,NA,Landrace,Unknown,Unknown,19.697393,-104.612035,422,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.0740988306626491,0.0032944,-0.0107365,-0.00997939,0.0225989,0.00943881,-0.0105952,0.0078802,0.00723551,0.00628085,-0.0201181
SEEDGWAS1716.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022272,NA,Landrace,Unknown,Unknown,19.697393,-104.612035,422,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.0721503108948176,0.002767,-0.00894525,-0.00920048,0.020073,0.0081137,-0.0106079,0.00805342,0.00517576,0.000799096,-0.0166359
SEEDGWAS1717.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022274,NA,Landrace,Unknown,Unknown,19.936732,-105.262282,22,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00764532367116944,0.0022568,-0.00956802,-0.00947268,0.0189602,0.0102707,-0.0100369,0.0068981,0.00535073,-0.0106352,-0.0157129
SEEDGWAS1719.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022284,NA,Landrace,Unknown,Unknown,19.936732,-105.262282,22,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0128471210195824,-0.00836338,5.32504e-05,-0.0111901,0.0019525,-0.00855054,-0.00709662,0.0078562,-0.00701421,0.00654386,-0.0127163
SEEDGWAS172.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003267,NA,Landrace,Unknown,Unknown,21.15,-97.85,325,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00825587440835248,-0.0134205,0.00425004,-0.0142169,-0.00201994,-0.00347314,-0.00936747,-0.0198597,0.00231022,0.00595839,0.0186797
SEEDGWAS1720.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022285,NA,Landrace,Unknown,Unknown,19.936732,-105.262282,22,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0108935573378609,-0.0129284,0.00368045,-0.0100153,-0.000289996,-0.0115215,-0.00575689,-0.00311876,-0.00659229,0.00829397,-0.00741087
SEEDGWAS1721.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022303,NA,Landrace,Unknown,Unknown,18.298628,-100.249473,513,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.0442130115868636,-0.00759394,-0.0020787,-0.0103515,-0.00117029,-0.00105865,-0.00866463,-0.0106348,0.00968904,0.0250802,0.00786655
SEEDGWAS1722.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022341,NA,Landrace,Unknown,Unknown,16.48333333,-94.35,68,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.0113192973359077,-0.00506803,-0.001128,-0.00816729,0.0100467,0.0107308,-0.00165021,-0.00710964,0.000887164,-0.00705236,-0.023229
SEEDGWAS1723.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022352,NA,Landrace,Unknown,Unknown,17.528084,-96.831814,993,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00970358847585824,-0.0102194,0.00405742,-0.0102217,0.00416367,0.00414128,-0.00200756,-0.0106859,0.00413905,-0.00625213,-0.00350501
SEEDGWAS1724.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022356,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0114705840793815,-0.0117563,0.00335098,-0.0141045,0.00210819,-0.00596739,-0.0119116,-0.0277954,0.000116574,0.0153612,0.00521562
SEEDGWAS1725.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022357,NA,Landrace,Unknown,Unknown,17.16,-95.78,1341,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.0112946853344801,-0.0122342,0.00480085,-0.0121383,0.00121556,-0.0024083,-0.00906347,-0.0207867,0.000502601,0.0100565,0.00452387
SEEDGWAS1726.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022358,NA,Landrace,Unknown,Unknown,17.16,-95.78,1341,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0100511819868877,-0.0124447,0.00478551,-0.0132343,0.00177342,-0.00467604,-0.0125626,-0.0230677,-0.000287666,0.0182155,-0.00255109
SEEDGWAS1727.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022359,NA,Landrace,Unknown,Unknown,17.16,-95.78,1341,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00932083905320895,-0.0124266,0.00460807,-0.0116178,0.00117482,-0.000826002,-0.00777719,-0.0190922,0.00108962,0.00976331,-0.00492232
SEEDGWAS1728.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022360,NA,Landrace,Unknown,Unknown,17.16,-95.78,1341,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0118677111665353,-0.0114001,0.00482924,-0.00956553,0.00439422,-0.000202804,-0.00787727,-0.0193342,-0.000186851,0.00960256,-0.00368667
SEEDGWAS1729.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023556,NA,Landrace,Unknown,Unknown,-26.355818,-59.55763,83,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0124744210199079,-0.00951459,-0.00482436,-0.000983921,-0.00841587,0.00159309,-0.00751358,-0.0165831,0.00597872,0.0173501,0.000939916
SEEDGWAS173.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003268,NA,Landrace,Unknown,Unknown,21.35,-97.71666667,125,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00877370192982647,-0.0135706,0.00364816,-0.0137384,-0.0019105,-0.00247532,-0.00927997,-0.020816,0.00106073,0.0101092,0.0150726
SEEDGWAS1730.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023557,NA,Landrace,Unknown,Unknown,-26.355818,-59.55763,83,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0123896411021197,-0.00944452,-0.00444535,0.000174663,-0.00998572,-0.00222943,-0.00753908,-0.0151053,0.00724669,0.022275,-0.00466139
SEEDGWAS1731.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023568,NA,Landrace,Unknown,Unknown,-27.13333333,-61.13333333,98,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00861798039832702,-0.0110705,0.00145596,-0.012156,-0.000964842,-0.00307875,-0.00930447,-0.0197678,0.00710891,0.0152238,0.0134101
SEEDGWAS1732.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023579,NA,Landrace,Unknown,Unknown,-26.187077,-59.376539,86,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0127526271719053,-0.0107299,-0.00331472,-0.00165424,-0.00771697,0.00205372,-0.0047511,-0.0176916,0.00927283,0.0190432,0.00541321
SEEDGWAS1733.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023582,NA,Landrace,Unknown,Unknown,-25.33,-59.68,102,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0113411980643736,-0.0097387,-0.0041989,0.00326234,-0.0044076,0.00189296,-0.00336749,-0.0161102,0.00619077,0.0198064,0.000176033
SEEDGWAS1736.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022994,NA,Landrace,Unknown,Unknown,21.82,-105.2,15,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.0325964829959574,-0.0127625,0.00123798,-0.0124463,-0.00195768,-0.00859347,-0.00899926,-0.0156322,0.000103843,0.0277197,0.00654007
SEEDGWAS1737.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022995,NA,Landrace,Unknown,Unknown,21.82,-105.2,15,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.0302117050479562,-0.00484082,-0.00319266,-0.011164,0.0110078,0.00512997,-0.00993695,-0.004456,0.00466752,0.00240721,-0.0059331
SEEDGWAS1739.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023000,NA,Landrace,Unknown,Unknown,21.82,-105.2,15,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0114702239388018,-0.00569558,-0.00342552,-0.0108872,0.00730751,0.000763298,-0.0112304,-0.00508411,0.00110277,0.0063951,-0.00740007
SEEDGWAS174.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003271,NA,Landrace,Unknown,Unknown,20.062451,-96.710604,27,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0100112490752453,-0.0125609,0.00482502,-0.0140009,-0.000595347,-0.00354321,-0.00444074,-0.0152291,0.00270319,0.00683061,0.011231
SEEDGWAS1740.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023004,NA,Landrace,Unknown,Unknown,20.3,-89.65,62,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0108940686494837,-0.012949,0.00233992,-0.01349,-0.00101489,-0.00751369,-0.0040656,-0.0159355,-0.00127723,0.0163991,0.00213807
SEEDGWAS1741.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023005,NA,Landrace,Unknown,Unknown,20.007577,-97.52396,1043,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012797086674428,-0.0139044,0.0024878,-0.0117775,-0.00339123,-0.0109361,-0.00828844,-0.0194902,-0.00241449,0.02275,0.00666278
SEEDGWAS1742.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023010,NA,Landrace,Unknown,Unknown,21.96666667,-105.1333333,28,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0125752762682843,-0.0132247,0.00242762,-0.0126172,-0.00326855,-0.00800006,-0.0079925,-0.0176224,-0.00066963,0.0195671,0.00486959
SEEDGWAS1743.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023012,NA,Landrace,Unknown,Unknown,21.96666667,-105.1333333,28,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0150254810295759,-0.00446481,-0.00213952,-0.00926892,0.0087539,0.00400554,-0.0120511,-0.00692033,0.00249593,0.00626683,-0.0109876
