Name,Data_Source,Accession,Group,Maize_Type,Ab10_Status,B_Chrom_Status,Latitude,Longitude,Altitude,DTA_BLUP,DTS_BLUP,PH_BLUP,PresTiller_BLUP,KMeans_Ab10,RF_Ab10Type,KMeans_K10L2,KMeans_BChrom,Model,Mean,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
12S006101.SW,Swarts_etal_2017,NSL_68335:Hopi,US - Puebloan (West),Landrace,Unknown,Unknown,35.7833,-110.5035,1727,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0137830926701097,-0.00110717,-0.0170817,-0.0080427,-0.00822538,-0.00540535,0.000609418,-0.0214959,0.0057963,0.0158607,0.0114103
12S006901.SW,Swarts_etal_2017,PI_213714:Papago,US - Desert SW,Landrace,Unknown,Unknown,32.2217,-110.9264,701,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.105261023640906,0.0131933,-0.0320115,-0.00375782,0.0208262,-0.00574948,-0.00855971,0.00985975,-0.00572406,-0.00987462,0.00822015
12S007001.SW,Swarts_etal_2017,PI_213714:Papago,US - Desert SW,Landrace,Unknown,Unknown,32.2217,-110.9264,701,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0123170746893328,0.0138287,-0.0312887,-0.00449905,0.0211774,-0.00516795,-0.00900506,0.0107082,-0.00839939,-0.0104635,0.00404261
12S007301.SW,Swarts_etal_2017,PI_213714:Papago,US - Desert SW,Landrace,Unknown,Unknown,32.2217,-110.9264,701,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.085278292337849,0.0133672,-0.0316084,-0.00442744,0.020354,-0.00500723,-0.00965172,0.00921814,-0.00702023,-0.0108446,0.00717101
12S007701.SW,Swarts_etal_2017,PI_213714:Papago,US - Desert SW,Landrace,Unknown,Unknown,32.2217,-110.9264,701,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.0374422185108395,0.0139994,-0.0316715,-0.00433233,0.021961,-0.00653791,-0.0078324,0.0111383,-0.00676591,-0.0085731,0.00626362
12S007801.SW,Swarts_etal_2017,PI_213714:Papago,US - Desert SW,Landrace,Unknown,Unknown,32.2217,-110.9264,701,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.0358970531024993,0.0137591,-0.0306293,-0.0035754,0.0210877,-0.00687467,-0.0101501,0.0125288,-0.00441869,-0.0115098,0.00702005
12S008101.SW,Swarts_etal_2017,PI_213728:Apache,US - Athabaskan,Landrace,Unknown,Unknown,33.22,110.25,1067,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0141914409676843,0.00460142,-0.0309143,0.00163881,-0.0223988,-0.00671702,0.00116144,-0.0123345,0.00385323,0.0244062,-0.016244
12S008401.SW,Swarts_etal_2017,PI_213728:Apache,US - Athabaskan,Landrace,Unknown,Unknown,33.22,110.25,1067,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0124598235041674,0.00387735,-0.0310968,0.00279833,-0.0250153,-0.0064678,0.00153991,-0.012038,0.00329389,0.0241636,-0.017765
12S008701.SW,Swarts_etal_2017,PI_213728:Apache,US - Athabaskan,Landrace,Unknown,Unknown,33.22,110.25,1067,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0125548649440139,0.00262473,-0.0293029,0.00166094,-0.0274605,-0.00521104,-0.000246556,-0.0102065,0.00465774,0.025513,-0.0197584
12S008801.SW,Swarts_etal_2017,PI_213728:Apache,US - Athabaskan,Landrace,Unknown,Unknown,33.22,110.25,1067,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0131949849091182,0.0037464,-0.0305863,0.00111109,-0.0244405,-0.00676176,9.71504e-05,-0.011242,0.00466085,0.0264427,-0.0190436
12S009501.SW,Swarts_etal_2017,PI_213728:Apache,US - Athabaskan,Landrace,Unknown,Unknown,33.22,110.25,1067,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0127714222622281,0.00375271,-0.0311863,0.000722318,-0.024526,-0.00571791,0.000326959,-0.0094976,0.00344361,0.0233103,-0.0143259
12S009801.SW,Swarts_etal_2017,PI_218131:Cochiti,US - Puebloan (East),Landrace,Unknown,Unknown,35.608,-106.347,1606,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.0143034004594978,0.0138527,-0.0373311,0.00192138,-0.00172567,-0.0150701,0.00284826,-0.0120225,-0.0173289,-0.0123795,0.00455901
12S009901.SW,Swarts_etal_2017,PI_218131:Cochiti,US - Puebloan (East),Landrace,Unknown,Unknown,35.608,-106.347,1606,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0130194191156719,0.0199131,-0.0423776,0.00170523,0.0110264,-0.0269408,0.00308018,-0.0128425,-0.0264636,-0.0166396,0.0159862
12S010201.SW,Swarts_etal_2017,PI_218131:Cochiti,US - Puebloan (East),Landrace,Unknown,Unknown,35.608,-106.347,1606,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012952266056127,0.0140079,-0.0359491,0.0011735,-0.000192999,-0.0175761,0.00113323,-0.0107621,-0.0148703,-0.0142399,0.00449879
12S010401.SW,Swarts_etal_2017,PI_218131:Cochiti,US - Puebloan (East),Landrace,Unknown,Unknown,35.608,-106.347,1606,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0151160153161321,0.0201202,-0.0427126,0.000500754,0.0102471,-0.0229445,0.0038443,-0.0108265,-0.026544,-0.0236077,0.0156636
12S011001.SW,Swarts_etal_2017,PI_218131:Cochiti,US - Puebloan (East),Landrace,Unknown,Unknown,35.608,-106.347,1606,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0123237397431235,0.0194609,-0.0439177,0.000968911,0.0097118,-0.0231456,0.00420489,-0.0135771,-0.0274997,-0.0235442,0.0130473
