Name,Data_Source,Accession,Group,Maize_Type,Ab10_Status,B_Chrom_Status,Latitude,Longitude,Altitude,DTA_BLUP,DTS_BLUP,PH_BLUP,PresTiller_BLUP,KMeans_Ab10,RF_Ab10Type,KMeans_K10L2,KMeans_BChrom,Model,Mean,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
SEEDGWAS3357.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023884,NA,Landrace,Unknown,Unknown,-13.75,-44.47,675,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00899549532052256,-36.3704548725759,-3.90307522914256,-5.59893431564279,3.99374078848731,-3.96602218229897,-2.40305099632259,-7.8667104174928,-2.69785415138909,7.49235328512051,3.40038239262791
SEEDGWAS3358.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023886,NA,Landrace,Unknown,Unknown,-14.23,-41.63,444,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0113747578001103,-37.2375569750607,-7.56888467547367,-9.76913775803318,-32.2135223553798,6.07584955855295,2.67696442383707,-8.71605176574607,-2.58412056838495,4.850439746523,2.27610595848012
SEEDGWAS3359.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023890,NA,Landrace,Unknown,Unknown,-25.13333333,-55.36666667,229,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00974763934055649,-34.4685897695474,-2.97034874639725,-6.98790447176314,0.110718066911523,-3.61513439408811,-1.43925360164999,-3.97640550735693,-1.73444860142402,7.3484442578293,0.535089047941524
SEEDGWAS3361.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-025010,NA,Landrace,Unknown,Unknown,-3.7,-49.45,71,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0103542040498846,-28.4719153256419,-12.9467328007944,-0.993251655476747,-34.9948439819592,-0.236807743019264,-2.92059041546103,-9.30816453302531,-2.90447417635706,5.00494049070538,-5.28385164602305
SEEDGWAS3362.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-025024,NA,Landrace,Unknown,Unknown,-21.8,-54.53,303,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0113704761816057,-31.312420328657,-11.4178511446612,0.59696058094793,-32.2155579309291,-0.991208009192274,-2.22844193201631,-6.60492284357708,-3.16565965123258,2.71052103148788,-3.52850325489105
SEEDGWAS3364.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-025033,NA,Landrace,Unknown,Unknown,-23.13333333,-55.36666667,458,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00931943632245238,-31.94797839098,-8.59456780474945,-3.31656427129844,-21.7232245597262,-1.7622652807702,-1.68182846437903,-8.80954096622493,-2.89342186647009,4.27838086879438,-1.80466642644961
SEEDGWAS3365.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-025046,NA,Landrace,Unknown,Unknown,1.83,-61.13,51,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00984559168273794,-34.4852995249859,-3.9497059659688,-6.10857298953024,-2.28072489844316,-1.72403756904739,-2.97584435010897,3.8018569665321,-0.569389609489846,-6.55048356960197,0.961569832222947
SEEDGWAS3366.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024999,NA,Landrace,Unknown,Unknown,-1.75,-53.5,22,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0105837670859604,-40.5909220130803,-6.62867651105334,-10.2870249544964,-18.9851218415165,1.75566848510615,1.01436033025121,-12.1557521506179,-4.12644690006715,5.31217399642628,4.47251033354813
SEEDGWAS3374.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000086,NA,Landrace,Unknown,Unknown,18.33333333,-98.3,1053,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00863892809462239,-1.57393593977094,4.14782652791596,7.20267107247957,7.78610069705617,7.20839502023809,8.21272980990049,-1.70799841944502,-0.32702985266968,3.13335766253766,-4.49535608095522
SEEDGWAS3379.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000237,NA,Landrace,Unknown,Unknown,18.483431,-97.427292,1677,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00808405495980989,-11.2049156798011,3.38724431460536,0.897828527100654,8.45170298991809,6.34439722355204,6.253224946612,0.600915847220379,3.63378356505819,4.96035274723452,-3.00796297860678
SEEDGWAS3380.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000238,NA,Landrace,Unknown,Unknown,18.483431,-97.427292,1677,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00810672095970013,-7.7864615416556,6.49804318117416,0.0983915323086991,9.1345056743936,6.92496359588623,4.73279797090361,4.5981564226283,1.33156597057143,4.05385149988418,-4.23368956219928
SEEDGWAS3381.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000300,NA,Landrace,Unknown,Unknown,20.15,-103.05,1567,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.00949437242990786,13.3062134058978,10.1456692662638,11.6321567236964,3.59440897665119,10.5056373644247,8.25743134773999,-5.46931005405811,0.159717058412321,-0.285600348446347,-3.57716983472246
SEEDGWAS3384.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000627,NA,Landrace,Unknown,Unknown,21.43333333,-104.6,860,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.0261059677956147,-14.0924365870025,-0.15628753310783,5.43142736726219,9.08656071976576,0.361667949946237,4.10108134266833,-5.74531013812367,1.02091288594477,7.32409111093386,-1.96183672771696
SEEDGWAS3386.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000685,NA,Landrace,Unknown,Unknown,18.83333333,-97.08333333,1177,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0082588658875881,-22.4444988161447,2.67370464240439,-6.36391493296925,8.22677301516352,0.197675986305555,0.526547730816742,2.64422507389388,0.297661349977886,7.3364159958682,-0.239994808181336
SEEDGWAS3388.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001059,NA,Landrace,Unknown,Unknown,19.8,-104.2,870,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0117169018131418,8.29888019618642,-0.178499670677581,16.952754941322,7.7947930897857,11.2103622985932,10.7266087337069,-7.81494829888961,0.985321208558474,-5.06321566420644,-2.64746230458685
SEEDGWAS3391.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001544,NA,Landrace,Unknown,Unknown,20.568914,-100.537596,1790,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.00881841517048535,-26.4275503051903,0.319035695826989,-5.89616488262724,11.7170241901643,-1.96519251489877,-2.21370213166748,-3.43933876701089,0.455222173763608,9.62996246437413,0.890870993222351
SEEDGWAS3392.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001560,NA,Landrace,Unknown,Unknown,20.65,-98.65,1975,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00761510738337217,-6.50140045214875,9.87193480781298,-4.28412321284289,4.99905964532389,0.706933509229983,-3.67263523816515,6.47327627758625,-2.94240125500841,5.84093988007634,-2.34144561889688
SEEDGWAS3393.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001959,NA,Landrace,Unknown,Unknown,18.88333333,-98.86666667,1574,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0085444695564873,3.17516315479312,3.55812974569603,7.95135352575263,9.74716980078983,10.2603322159289,8.75506258301007,-4.3823350867758,-1.75872357801267,1.1511729469251,-5.42547623133611
SEEDGWAS3394.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001982,NA,Landrace,Unknown,Unknown,18.95,-98.97,1645,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0076447301858656,3.73674313081955,6.04351583096344,7.60215596256248,6.97363449086439,15.0821804560855,9.43295220489168,-1.99724242106375,-1.97560925097352,5.40647059449042,-4.70247933617709
SEEDGWAS3395.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001986,NA,Landrace,Unknown,Unknown,19.01666667,-99,2182,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00835236483016618,5.14671175739781,3.62636609805959,4.13405846907018,8.50212352515084,10.5822634856936,6.47605214664128,-1.76493775091412,-0.114990146578237,1.52515925355114,-3.22765557934921
SEEDGWAS3396.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001989,NA,Landrace,Unknown,Unknown,18.95,-98.97,1645,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00872771043479191,12.7611523283873,11.6350134223837,2.24810517618827,2.68203194260028,9.21417266120234,5.12122856833714,0.157581080489814,-0.968750460071264,3.96864504519051,-4.53945701437024
SEEDGWAS3397.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001994,NA,Landrace,Unknown,Unknown,18.878577,-99.083132,1277,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.00716604240580646,5.87057970330863,6.17025025353737,8.23288017122594,6.1152126908587,13.1551385631443,10.9732044744408,-0.886182330171134,-0.384628387480792,2.83168051824318,-7.94769107160528
SEEDGWAS3398.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002000,NA,Landrace,Unknown,Unknown,18.88333333,-99.06666667,1217,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00779513739541185,-2.4544220903326,4.77479134910335,4.81365097265407,10.6081192688714,9.76064433347148,8.78572557822484,1.97166211905587,-2.16707364243557,4.91681797407835,-4.73631975572482
SEEDGWAS3399.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002001,NA,Landrace,Unknown,Unknown,18.88333333,-99.15,1359,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.0281544212256586,-12.7447498861943,1.40384798333303,3.32944359734643,7.79988503688924,6.36336733563858,5.4724567916788,4.20038530893948,1.96879694921859,4.30632483273346,-1.35682642071354
SEEDGWAS340.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007022,NA,Landrace,Unknown,Unknown,20.31666667,-105.3333333,655,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0104229133690807,-27.1544186896105,-1.36699086313059,0.296084634381826,14.4210677717856,-4.30656832251841,1.96724670660053,-5.48829496056023,-1.77145636554224,7.12399395423167,1.67968221234574
SEEDGWAS3400.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002014,NA,Landrace,Unknown,Unknown,18.76666667,-99.23333333,1055,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00785743257788708,0.283144614851245,-1.04200268707487,6.71336132008558,8.36733726728556,12.7225357428408,7.1087003612518,-2.79647024323836,-1.66053479995568,0.955041696869097,-4.16532389147148
SEEDGWAS3401.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002016,NA,Landrace,Unknown,Unknown,18.73333333,-99.26666667,1029,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00818311997112464,3.39554425509067,2.57477117097077,8.48172282539536,8.07366710167221,11.5038416969546,7.67408797279105,-3.61820646439111,-1.67572750457869,1.23247106397042,-4.9044245366879
SEEDGWAS3402.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002021,NA,Landrace,Unknown,Unknown,18.73333333,-99.26666667,1029,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00985440303240584,0.00323307904484602,0.6770972469231,6.08131851559801,9.04831644102709,9.90381161424724,7.59397843838696,-4.1489555603168,0.0997851226814769,3.92748459740873,-5.38271262253052
SEEDGWAS3403.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002022,NA,Landrace,Unknown,Unknown,18.78333333,-99.3,1153,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0103270387184521,1.14615656100504,2.14462078250037,8.34224312396194,9.31963203263405,10.8351057822076,7.5315880074974,-3.99551790594719,-1.17395113598653,2.0306509774243,-5.26036215496777
SEEDGWAS3404.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002026,NA,Landrace,Unknown,Unknown,18.78333333,-99.31666667,1102,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00834888187117154,-17.2376797099726,1.5444574076296,2.80201076181212,12.0302424611728,3.32658523709153,-0.955925776261929,-7.91974546138346,-1.51918143187189,10.2047394755797,-1.7921840750509
SEEDGWAS3405.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002029,NA,Landrace,Unknown,Unknown,18.7861,-99.353592,1023,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00771316382319751,0.973931292242741,3.6457636373742,9.33205550820982,9.34681787298514,11.9693166452957,7.50890802284519,-1.58489103861134,-0.506755891696551,2.06912306786406,-6.39169967411758
SEEDGWAS3406.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002030,NA,Landrace,Unknown,Unknown,18.71666667,-99.36666667,952,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00757378541598487,0.554730936933058,2.15651949339494,7.34319164463335,6.6925014805297,10.3657046252955,7.43497360201797,-5.72954613791306,1.00073603229812,2.84408080414567,-9.52688874203643
SEEDGWAS3407.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002031,NA,Landrace,Unknown,Unknown,18.71666667,-99.36666667,952,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.0277841138884582,0.0332548926136755,3.10899102333476,2.14702345962642,11.1531450080595,9.76771538784293,7.45615556591314,-1.24709249532729,1.91574885761891,4.9113548483877,-3.32193096594502
SEEDGWAS3408.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002032,NA,Landrace,Unknown,Unknown,18.724361,-99.386889,967,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.0497992102015684,-0.859469824318316,1.65110277764069,5.98344922693663,9.33759937058676,9.06200245052546,6.42086143469111,-3.00993667885013,-3.25378005824444,4.56203729649501,-5.14826241847187
SEEDGWAS341.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007023,NA,Landrace,Unknown,Unknown,20.31666667,-105.3333333,655,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0100856885059716,-28.4611149985129,-1.62380249955303,-0.63110247197386,11.3894071409262,-4.03050694819416,-1.06666603617756,-4.64546115439364,-2.36178944912572,5.33536677159867,3.38603403250779
SEEDGWAS3411.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002216,NA,Landrace,Unknown,Unknown,19.560285,-103.371121,1144,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00865502055675766,6.0231535411041,3.59298082443249,18.2064001557019,7.15629184714814,10.5383461291485,8.924850454588,-7.73261374093238,3.06217492294802,0.0583107432341002,-2.19221599225455
SEEDGWAS3412.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002223,NA,Landrace,Unknown,Unknown,20.35,-102.75,1529,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00902813592461943,-1.0194974070813,2.23537253301773,5.85571485390415,8.38087436438544,8.09834848475678,6.44206615156992,-5.55863284785698,-1.33465346288277,-0.171184962418752,-2.6926661491764
SEEDGWAS3413.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002241,NA,Landrace,Unknown,Unknown,18.883259,-99.169233,1357,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00979152071914235,1.41245593478059,3.44854763489163,5.73786348735291,8.02061937576254,11.9619941777886,6.8419313399617,-0.611268032038243,-0.520200888019516,3.18797883844005,-5.83685972178905
SEEDGWAS3426.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002888,NA,Landrace,Unknown,Unknown,-11.55,-39.26666667,392,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00902773035328942,-40.2380664789207,-9.78035209591795,-13.0169812916556,-48.4932011278028,12.1585091983278,6.6641910610386,-11.9767751546828,-1.33547160249513,2.16991787542507,5.95672722529432
SEEDGWAS3427.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002893,NA,Landrace,Unknown,Unknown,-11.55,-39.26666667,392,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00965460205839889,-40.5536854155963,-7.92353223291005,-16.5324628454563,-46.3675703361683,11.3891922059929,7.85040188581866,-11.2683353393752,-1.33211777238768,4.17481136035424,5.10766275664117
SEEDGWAS3428.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002956,NA,Landrace,Unknown,Unknown,-8.416666667,-37.06666667,658,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.008555969870434,-40.5150461768769,-7.2354823551264,-12.4702179909559,-46.3898718634911,10.0266719863352,6.00497777828911,-10.1981390136405,-3.36678047503403,0.946132762066583,5.59460610109809
SEEDGWAS343.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007035,NA,Landrace,Unknown,Unknown,21.2,-105.1666667,8,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0101039233721053,-29.3048212353152,-5.68947168716753,-2.96214091825046,12.6546572027175,-6.34584532661415,-2.51811028764896,-6.56982835377215,-2.85954837728011,8.28120803053599,2.47936506495479
SEEDGWAS3435.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003852,NA,Landrace,Unknown,Unknown,8.258527,-81.980232,20,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0104200783662975,-31.0682645522293,-3.79530715194775,-5.36431048751805,5.35632329059108,2.31458498559236,5.15312826590892,19.3507008765546,7.05034455160104,-10.1503848541143,3.18296981309837
SEEDGWAS3436.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003856,NA,Landrace,Unknown,Unknown,8.31586,-82.000377,48,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0127887001718691,-30.9094708859288,-3.23975374124435,-6.4885995276363,2.60567522030367,2.74942112607467,6.90328666508892,18.3955268029375,4.17852471806167,-7.71017466524457,3.5787204427766
SEEDGWAS3447.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005472,NA,Landrace,Unknown,Unknown,22.05427,-99.816363,1078,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.00783105316052841,-27.6352173809039,0.102479068569071,-3.13706279675119,12.4916696540642,-1.9963423039588,-2.09774203979956,-4.01996508553276,-2.56291914002723,9.58904317414793,-1.5784331477304
SEEDGWAS345.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007492,NA,Landrace,Unknown,Unknown,-27.580314,-53.960459,424,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00878505694748736,-33.9729422798278,-6.64838344342916,-3.65505517048845,-14.5300490008513,-5.29065449698921,-3.97470813661484,-8.378161958429,-5.28836990568527,-2.14330372601234,-0.829995556951615
SEEDGWAS3451.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005840,NA,Landrace,Unknown,Unknown,16.233634,-97.28339,1512,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00767208332949064,-26.1232217914536,1.58313484939096,-2.38070828672932,9.83393075840598,-1.64113046790835,-1.50552053620889,-1.43399840013114,-1.58517204458482,8.055471810845,-0.840711170215496
SEEDGWAS3452.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005975,NA,Landrace,Unknown,Unknown,17.186388,-96.172744,1180,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00974369391549119,-9.48055991889616,3.17956339364819,-2.57428323189713,8.86777430302556,6.32205024518622,4.49450593554984,2.52690683280814,1.98851930230084,5.6216768962638,-1.57888281680144
SEEDGWAS3453.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005977,NA,Landrace,Unknown,Unknown,17.186388,-96.172744,1180,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00789676491592102,-20.9549614371374,2.66621065203392,-4.41099396826023,11.1051296408997,4.29480081847543,3.11180347554475,5.51045602786526,1.97467145750278,5.00798317149607,-1.63678609933347
SEEDGWAS3454.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006162,NA,Landrace,Unknown,Unknown,-32.68333333,-58.13333333,8,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.00744009709625663,-27.6236438488879,-3.61907104443442,3.68744897580699,3.97109218014332,-8.00526423110386,-6.58037108781203,-4.40983677315292,-2.45051402762758,8.02397532613723,-8.17510680033323
SEEDGWAS3462.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006366,NA,Landrace,Unknown,Unknown,-32.087201,-54.048978,154,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0113649505809092,-25.9896418112601,-7.34712988213524,4.39183934589148,-20.8917914100988,-8.21799181760675,-4.36477548984112,2.69645814605449,1.29558222598593,0.977702039808951,-11.0232183924989
SEEDGWAS348.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007789,NA,Landrace,Unknown,Unknown,-20.63333333,-47.28333333,735,NA,NA,NA,NA,Ab10,Ab10-III,NA,No,Neither,0.0107515133711433,-41.0011957626477,-11.0522892916469,-12.2306640613333,-45.434675956217,6.38538726263601,3.14722690317261,-17.9620486855977,-5.49447591941906,2.22060308700196,7.76008466384599
SEEDGWAS349.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007792,NA,Landrace,Unknown,Unknown,-21.76666667,-47.06666667,732,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.00915113701140872,-36.6912764790621,-2.16855516886012,-6.44797708700218,8.85102377505648,-8.57782619328967,-8.53880980959952,0.516645734168941,-1.05876960354742,-11.7096067076647,4.75647365501261
SEEDGWAS3494.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006811,NA,Landrace,Unknown,Unknown,26.96666667,-106.35,1563,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00861768584653112,-20.9239303324726,0.28262275704181,0.204487640677676,12.025531482102,-4.21564231818557,0.352060806676697,-5.40000927125203,0.668459305611462,7.02658911503142,0.325057539598742
SEEDGWAS3495.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006936,NA,Landrace,Unknown,Unknown,22.394537,-103.7373,1358,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.0259022068112575,-2.20722043363546,6.18136781435809,10.0382236540854,7.61662383638138,6.34233878691744,8.87338311442552,-4.72992913168825,0.714927784325086,0.956591702919305,-4.34669798248255
SEEDGWAS3496.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006957,NA,Landrace,Unknown,Unknown,21.386317,-104.129818,1281,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.063830714214876,-5.43290337790669,-2.18829105346616,18.4230816734114,9.70640620003774,5.28432559968167,11.6227822133205,-9.76217861146588,5.75074567111801,0.0896273171681091,0.1766092574007
SEEDGWAS3497.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007115,NA,Landrace,Unknown,Unknown,21.696608,-104.088629,1181,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,0.0622806544954324,-0.739638059664443,4.79301967729423,11.0653699907919,8.86993873382902,6.76947224709661,9.27203932008715,-6.96545638714859,1.63083370817524,2.53027012718659,-2.25814647208249
SEEDGWAS3499.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007970,NA,Landrace,Unknown,Unknown,25.114238,-104.693768,1853,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00961728609243688,-19.3924438170405,-1.64116869567397,4.09153030996978,14.3459813201715,-2.03949839953986,2.46603177031981,-7.43443647414069,2.61496874863002,5.11616996908485,2.69187233391818
SEEDGWAS350.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007802,NA,Landrace,Unknown,Unknown,-22.612407,-47.210516,600,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.0764780812189244,-36.5056668391755,-7.00407710183413,-8.20597228463622,-14.3028355958189,-2.01441337020004,-3.57069387410529,-7.80955832770354,-3.67760854709977,-5.1727870973026,5.34338375087393
SEEDGWAS352.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007813,NA,Landrace,Unknown,Unknown,-23.11666667,-47.71666667,505,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00856188163793801,-37.5397643034955,-5.89092762334022,-9.30682691958926,-15.0580765101538,-1.71203948244084,-2.32526060081947,-10.2286977084221,-1.51573108157818,-7.84932214149956,3.59156341083863
SEEDGWAS353.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007818,NA,Landrace,Unknown,Unknown,-21.93333333,-50.5,499,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00909156865474796,-37.4075039695392,-7.80707019253252,-9.66458173447447,-19.1304239375064,-1.82702233652728,-0.0448921650667778,-6.75192644674407,-3.80943514773987,-5.81004059544976,4.85034901979089
SEEDGWAS354.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007823,NA,Landrace,Unknown,Unknown,-23.55,-46.63333333,771,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0105015662513987,-38.05390304236,-7.36446498084612,-9.16537669303606,-21.9641219086752,-0.369952386808769,-1.75929285370709,-7.48784359438987,-0.90116439676679,-4.02450609080042,3.25716255640663
SEEDGWAS3556.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010006,NA,Landrace,Unknown,Unknown,-33.55,-58.21666667,16,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00831392746522435,-20.4361808524221,-4.44609454230416,9.05396596982098,-6.10078043359821,-6.49984808816123,-4.42524643564159,10.2444943145724,4.33889509425679,-5.76518734021597,-17.3083731311085
SEEDGWAS357.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008157,NA,Landrace,Unknown,Unknown,0.320806,-79.458073,104,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00996455377113226,-28.6162562920997,-7.24595994770351,-8.2736171720154,-4.13926941385113,7.08047755950515,5.32106433910112,22.477488178622,7.99910938060242,-9.16511778317647,1.66617157407335
SEEDGWAS3592.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010770,NA,Landrace,Unknown,Unknown,-32.777781,-57.461415,50,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012933977711071,-22.8228159158503,-6.67414345226985,5.43816787795013,-6.89421292810283,-4.51896247669291,-1.51910971082588,11.7160417778321,2.90634647163844,-2.9776305073725,-10.9971390664131
SEEDGWAS3594.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011262,NA,Landrace,Unknown,Unknown,21.46666667,-100.8666667,2062,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0118137125089211,22.3937091292735,18.1784609047552,2.15245100305017,0.856190663186843,1.89397942874399,3.11485404252571,-1.55355685718237,-7.23524566924996,-1.63555503178521,-2.87031882503643
SEEDGWAS3595.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011286,NA,Landrace,Unknown,Unknown,28.006516,-106.164976,1485,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0107781701013738,-14.2451109414416,2.79000818501643,2.92266281979659,8.05272024619526,-0.0756293147027763,2.81743275891919,-5.23074876259754,-0.0535782894102232,5.74787486059943,-3.54278285735732
SEEDGWAS3596.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011418,NA,Landrace,Unknown,Unknown,19.650273,-103.727387,1619,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00798729148940603,4.26924088340518,2.14784860509452,18.7702106956941,8.25626430642602,10.8754761096735,10.9420843447164,-6.81890302206619,2.32941882829884,1.06485790166852,-4.94546005850859
SEEDGWAS3597.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011588,NA,Landrace,Unknown,Unknown,20.03333333,-100.7333333,1853,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.0104574549115742,-8.15039129402158,5.0149572724359,2.44811338068402,9.74550731173491,2.11821236808315,0.166872438005866,-4.65105296931141,-3.89491433651147,5.08156395222762,0.700749138812772
