Simp_Name,Name,Missing,Total,Perc_Missing,Extra_Name,OG_Name,Data_Source,Accession,Group,Maize_Type,Ab10_Status,B_Chrom_Status,Latitude,Longitude,Altitude,DTA_BLUP,DTS_BLUP,PH_BLUP,PresTiller_BLUP
NA,Ames28978.2.RY,1493896,1505790,0.99210115620372,NA,NA,Romay_etal_2013,Ames28978.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames28979.1.RY,1460062,1505790,0.969631887580605,NA,NA,Romay_etal_2013,Ames28979.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames28980.1.RY,1472023,1505790,0.977575226293175,NA,NA,Romay_etal_2013,Ames28980.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames28981.1.RY,1445337,1505790,0.959852967545275,NA,NA,Romay_etal_2013,Ames28981.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames28982.1.RY,1448387,1505790,0.961878482391303,NA,NA,Romay_etal_2013,Ames28982.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames28983.1.RY,1444240,1505790,0.959124446303933,NA,NA,Romay_etal_2013,Ames28983.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames28983.2.RY,1497652,1505790,0.994595527928861,NA,NA,Romay_etal_2013,Ames28983.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames28984.1.RY,1479160,1505790,0.98231493103288,NA,NA,Romay_etal_2013,Ames28984.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames28984.2.RY,1493774,1505790,0.992020135609879,NA,NA,Romay_etal_2013,Ames28984.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames28985.1.RY,1453492,1505790,0.965268729371293,NA,NA,Romay_etal_2013,Ames28985.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames28986.1.RY,1453241,1505790,0.965102039461014,NA,NA,Romay_etal_2013,Ames28986.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames28987.1.RY,1440373,1505790,0.956556359120462,NA,NA,Romay_etal_2013,Ames28987.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames28988.1.RY,1467029,1505790,0.974258694771515,NA,NA,Romay_etal_2013,Ames28988.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames28989.1.RY,1451953,1505790,0.964246674503085,NA,NA,Romay_etal_2013,Ames28989.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames28990.1.RY,1450609,1505790,0.963354119764376,NA,NA,Romay_etal_2013,Ames28990.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames28990.2.RY,1495608,1505790,0.993238100930409,NA,NA,Romay_etal_2013,Ames28990.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames28991.1.RY,1442521,1505790,0.957982852854648,NA,NA,Romay_etal_2013,Ames28991.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames28992.1.RY,1445081,1505790,0.959682957118855,NA,NA,Romay_etal_2013,Ames28992.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames28993.1.RY,1467198,1505790,0.974370928217082,NA,NA,Romay_etal_2013,Ames28993.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames28994.1.RY,1443919,1505790,0.958911269167679,NA,NA,Romay_etal_2013,Ames28994.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames28994.2.RY,1494213,1505790,0.992311676927062,NA,NA,Romay_etal_2013,Ames28994.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames28995.1.RY,1458915,1505790,0.968870161177854,NA,NA,Romay_etal_2013,Ames28995.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames28996.1.RY,1462666,1505790,0.971361212386853,NA,NA,Romay_etal_2013,Ames28996.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames28997.1.RY,1477846,1505790,0.981442299391017,NA,NA,Romay_etal_2013,Ames28997.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames28997.2.RY,1495169,1505790,0.992946559613226,NA,NA,Romay_etal_2013,Ames28997.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames28998.1.RY,1468010,1505790,0.974910180038385,NA,NA,Romay_etal_2013,Ames28998.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames28999.1.RY,1468444,1505790,0.975198400839426,NA,NA,Romay_etal_2013,Ames28999.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29000.1.RY,1453449,1505790,0.965240172932481,NA,NA,Romay_etal_2013,Ames29000.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29000.2.RY,1497256,1505790,0.994332543050492,NA,NA,Romay_etal_2013,Ames29000.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29001.1.RY,1428495,1505790,0.948668140975833,NA,NA,Romay_etal_2013,Ames29001.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29002.1.RY,1436344,1505790,0.953880687214021,NA,NA,Romay_etal_2013,Ames29002.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29003.1.RY,1441798,1505790,0.957502706220655,NA,NA,Romay_etal_2013,Ames29003.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29004.1.RY,1432610,1505790,0.9514009257599,NA,NA,Romay_etal_2013,Ames29004.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29005.1.RY,1463664,1505790,0.972023987408603,NA,NA,Romay_etal_2013,Ames29005.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29006.1.RY,1445438,1505790,0.959920041971324,NA,NA,Romay_etal_2013,Ames29006.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29007.1.RY,1454818,1505790,0.966149330251894,NA,NA,Romay_etal_2013,Ames29007.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29008.1.RY,1454412,1505790,0.965879704341243,NA,NA,Romay_etal_2013,Ames29008.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29009.1.RY,1459871,1505790,0.969505043864018,NA,NA,Romay_etal_2013,Ames29009.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29009.2.RY,1493340,1505790,0.991731914808838,NA,NA,Romay_etal_2013,Ames29009.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29010.1.RY,1457650,1505790,0.968030070594173,NA,NA,Romay_etal_2013,Ames29010.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29010.2.RY,1493111,1505790,0.991579835169579,NA,NA,Romay_etal_2013,Ames29010.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29011.1.RY,1444096,1505790,0.959028815439072,NA,NA,Romay_etal_2013,Ames29011.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29012.1.RY,1472252,1505790,0.977727305932434,NA,NA,Romay_etal_2013,Ames29012.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29013.1.RY,1441096,1505790,0.957036505754454,NA,NA,Romay_etal_2013,Ames29013.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29014.1.RY,1445100,1505790,0.95969557508019,NA,NA,Romay_etal_2013,Ames29014.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29015.1.RY,1447925,1505790,0.961571666699872,NA,NA,Romay_etal_2013,Ames29015.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29016.1.RY,1457172,1505790,0.967712629251091,NA,NA,Romay_etal_2013,Ames29016.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29017.1.RY,1441681,1505790,0.957425006142955,NA,NA,Romay_etal_2013,Ames29017.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29018.1.RY,1462579,1505790,0.971303435406,NA,NA,Romay_etal_2013,Ames29018.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29019.1.RY,1431585,1505790,0.950720219950989,NA,NA,Romay_etal_2013,Ames29019.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29020.1.RY,1431821,1505790,0.950876948312846,NA,NA,Romay_etal_2013,Ames29020.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29020.2.RY,1495067,1505790,0.992878821083949,NA,NA,Romay_etal_2013,Ames29020.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29021.1.RY,1441227,1505790,0.957123503277349,NA,NA,Romay_etal_2013,Ames29021.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29022.1.RY,1459247,1505790,0.969090643449618,NA,NA,Romay_etal_2013,Ames29022.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29023.1.RY,1450114,1505790,0.963025388666414,NA,NA,Romay_etal_2013,Ames29023.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29024.1.RY,1466935,1505790,0.974196269068064,NA,NA,Romay_etal_2013,Ames29024.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29024.2.RY,1494497,1505790,0.992500282243872,NA,NA,Romay_etal_2013,Ames29024.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29025.1.RY,1441036,1505790,0.956996659560762,NA,NA,Romay_etal_2013,Ames29025.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29026.1.RY,1451191,1505790,0.963740627843192,NA,NA,Romay_etal_2013,Ames29026.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29026.2.RY,1497910,1505790,0.994766866561738,NA,NA,Romay_etal_2013,Ames29026.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29027.1.RY,1469330,1505790,0.975786796299617,NA,NA,Romay_etal_2013,Ames29027.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29028.1.RY,1448609,1505790,0.962025913307965,NA,NA,Romay_etal_2013,Ames29028.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29030.1.RY,1436067,1505790,0.953696730619808,NA,NA,Romay_etal_2013,Ames29030.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29045.1.RY,1441133,1505790,0.957061077573898,NA,NA,Romay_etal_2013,Ames29045.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29393.1.RY,1486337,1505790,0.987081199901713,NA,NA,Romay_etal_2013,Ames29393.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29394.1.RY,1455480,1505790,0.966588966588967,NA,NA,Romay_etal_2013,Ames29394.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29447.1.RY,1496939,1505790,0.994122022327151,NA,NA,Romay_etal_2013,Ames29447.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29447.2.RY,1494985,1505790,0.992824364619236,NA,NA,Romay_etal_2013,Ames29447.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29447.3.RY,1496392,1505790,0.993758757861322,NA,NA,Romay_etal_2013,Ames29447.3,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29448.1.RY,1480707,1505790,0.983342298726914,NA,NA,Romay_etal_2013,Ames29448.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames29451.1.RY,1476380,1505790,0.980468724058468,NA,NA,Romay_etal_2013,Ames29451.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30480.1.RY,1492998,1505790,0.991504791504792,NA,NA,Romay_etal_2013,Ames30480.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30522.1.RY,1496813,1505790,0.994038345320397,NA,NA,Romay_etal_2013,Ames30522.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30523.1.RY,1495944,1505790,0.993461239615086,NA,NA,Romay_etal_2013,Ames30523.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30524.1.RY,1482713,1505790,0.984674489802695,NA,NA,Romay_etal_2013,Ames30524.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30526.1.RY,1482810,1505790,0.984738907815831,NA,NA,Romay_etal_2013,Ames30526.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30527.1.RY,1489572,1505790,0.989229573844958,NA,NA,Romay_etal_2013,Ames30527.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30529.1.RY,1494213,1505790,0.992311676927062,NA,NA,Romay_etal_2013,Ames30529.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30531.1.RY,1494158,1505790,0.99227515124951,NA,NA,Romay_etal_2013,Ames30531.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30533.1.RY,1493404,1505790,0.991774417415443,NA,NA,Romay_etal_2013,Ames30533.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30534.1.RY,1492478,1505790,0.991159457826124,NA,NA,Romay_etal_2013,Ames30534.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30534.2.RY,1490245,1505790,0.989676515317541,NA,NA,Romay_etal_2013,Ames30534.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30535.1.RY,1486660,1505790,0.987295705244423,NA,NA,Romay_etal_2013,Ames30535.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30536.1.RY,1496999,1505790,0.994161868520843,NA,NA,Romay_etal_2013,Ames30536.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30537.1.RY,1493047,1505790,0.991537332562974,NA,NA,Romay_etal_2013,Ames30537.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30790.1.RY,1496726,1505790,0.993980568339543,NA,NA,Romay_etal_2013,Ames30790.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30791.1.RY,1497232,1505790,0.994316604573015,NA,NA,Romay_etal_2013,Ames30791.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30792.1.RY,1483066,1505790,0.984908918242252,NA,NA,Romay_etal_2013,Ames30792.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30793.1.RY,1497597,1505790,0.99455900225131,NA,NA,Romay_etal_2013,Ames30793.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30795.1.RY,1495154,1505790,0.992936598064803,NA,NA,Romay_etal_2013,Ames30795.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30796.1.RY,1495603,1505790,0.993234780414268,NA,NA,Romay_etal_2013,Ames30796.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30797.1.RY,1495317,1505790,0.993044846891001,NA,NA,Romay_etal_2013,Ames30797.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30798.1.RY,1480462,1505790,0.983179593436004,NA,NA,Romay_etal_2013,Ames30798.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30799.1.RY,1496176,1505790,0.993615311564029,NA,NA,Romay_etal_2013,Ames30799.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30840.1.RY,1466137,1505790,0.973666314691956,NA,NA,Romay_etal_2013,Ames30840.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30855.1.RY,1497127,1505790,0.994246873734053,NA,NA,Romay_etal_2013,Ames30855.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30856.1.RY,1482429,1505790,0.984485884485884,NA,NA,Romay_etal_2013,Ames30856.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30857.1.RY,1489730,1505790,0.989334502155015,NA,NA,Romay_etal_2013,Ames30857.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30858.1.RY,1483945,1505790,0.985492664979844,NA,NA,Romay_etal_2013,Ames30858.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30859.1.RY,1482367,1505790,0.984444710085736,NA,NA,Romay_etal_2013,Ames30859.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30860.1.RY,1484983,1505790,0.986182004130722,NA,NA,Romay_etal_2013,Ames30860.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30861.1.RY,1487750,1505790,0.988019577763168,NA,NA,Romay_etal_2013,Ames30861.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30862.1.RY,1485969,1505790,0.986836809913733,NA,NA,Romay_etal_2013,Ames30862.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30863.1.RY,1481855,1505790,0.984104689232894,NA,NA,Romay_etal_2013,Ames30863.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30864.1.RY,1496385,1505790,0.993754109138725,NA,NA,Romay_etal_2013,Ames30864.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30865.1.RY,1488491,1505790,0.988511678255268,NA,NA,Romay_etal_2013,Ames30865.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30866.1.RY,1478922,1505790,0.982156874464567,NA,NA,Romay_etal_2013,Ames30866.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30867.1.RY,1491944,1505790,0.990804826702263,NA,NA,Romay_etal_2013,Ames30867.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30868.1.RY,1487272,1505790,0.987702136420085,NA,NA,Romay_etal_2013,Ames30868.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30869.1.RY,1485371,1505790,0.986439676183266,NA,NA,Romay_etal_2013,Ames30869.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames30870.1.RY,1475204,1505790,0.979687738662098,NA,NA,Romay_etal_2013,Ames30870.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames7870.1.RY,1444253,1505790,0.9591330796459,NA,NA,Romay_etal_2013,Ames7870.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames7871.1.RY,1448934,1505790,0.962241746857131,NA,NA,Romay_etal_2013,Ames7871.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames8396.1.RY,1453532,1505790,0.965295293500422,NA,NA,Romay_etal_2013,Ames8396.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames8397.1.RY,1459112,1505790,0.96900098951381,NA,NA,Romay_etal_2013,Ames8397.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,Ames8399.1.RY,1433446,1505790,0.95195611605868,NA,NA,Romay_etal_2013,Ames8399.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B10.1.RY,1487409,1505790,0.987793118562349,NA,NA,Romay_etal_2013,B10.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B10.2.RY,1463243,1505790,0.971744399949528,NA,NA,Romay_etal_2013,B10.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B103.1.RY,1490079,1505790,0.989566274181659,NA,NA,Romay_etal_2013,B103.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B103.2.RY,1469903,1505790,0.976167327449379,NA,NA,Romay_etal_2013,B103.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B103.3.RY,1476660,1505790,0.980654672962365,NA,NA,Romay_etal_2013,B103.3,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B103.4.RY,1470429,1505790,0.976516645747415,NA,NA,Romay_etal_2013,B103.4,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B103.5.RY,1483363,1505790,0.985106156901029,NA,NA,Romay_etal_2013,B103.5,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B103.6.RY,1479401,1505790,0.982474979910877,NA,NA,Romay_etal_2013,B103.6,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B103.7.RY,1473977,1505790,0.978872884001089,NA,NA,Romay_etal_2013,B103.7,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B104.1.RY,1493232,1505790,0.991660191660192,NA,NA,Romay_etal_2013,B104.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B104.2.RY,1475023,1505790,0.979567535977792,NA,NA,Romay_etal_2013,B104.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B105.1.RY,1488146,1505790,0.988282562641537,NA,NA,Romay_etal_2013,B105.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B105.2.RY,1470022,1505790,0.976246355733535,NA,NA,Romay_etal_2013,B105.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B109.1.RY,1483981,1505790,0.98551657269606,NA,NA,Romay_etal_2013,B109.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B109.2.RY,1456290,1505790,0.967126890203813,NA,NA,Romay_etal_2013,B109.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B115.1.RY,1481740,1505790,0.984028317361651,NA,NA,Romay_etal_2013,B115.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B115.2.RY,1459803,1505790,0.9694598848445,NA,NA,Romay_etal_2013,B115.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B14A.1.RY,1484080,1505790,0.985582318915652,NA,NA,Romay_etal_2013,B14A.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B14A.2.RY,1462259,1505790,0.971090922372974,NA,NA,Romay_etal_2013,B14A.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B164.1.RY,1479615,1505790,0.982617098001713,NA,NA,Romay_etal_2013,B164.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B164.2.RY,1460582,1505790,0.969977221259273,NA,NA,Romay_etal_2013,B164.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B2.1.RY,1471826,1505790,0.977444397957218,NA,NA,Romay_etal_2013,B2.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B2.2.RY,1447661,1505790,0.961396343447625,NA,NA,Romay_etal_2013,B2.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B37.1.RY,1472535,1505790,0.977915247146016,NA,NA,Romay_etal_2013,B37.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B37.2.RY,1443245,1505790,0.958463663591869,NA,NA,Romay_etal_2013,B37.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B46.1.RY,1467423,1505790,0.974520351443428,NA,NA,Romay_etal_2013,B46.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B46.2.RY,1440084,1505790,0.95636443328751,NA,NA,Romay_etal_2013,B46.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B52.1.RY,1483515,1505790,0.985207100591716,NA,NA,Romay_etal_2013,B52.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B52.2.RY,1462614,1505790,0.971326679018987,NA,NA,Romay_etal_2013,B52.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B57.1.RY,1474526,1505790,0.979237476673374,NA,NA,Romay_etal_2013,B57.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B57.2.RY,1446911,1505790,0.960898266026471,NA,NA,Romay_etal_2013,B57.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B64.1.RY,1477697,1505790,0.981343348010015,NA,NA,Romay_etal_2013,B64.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B64.2.RY,1453048,1505790,0.96497386753797,NA,NA,Romay_etal_2013,B64.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B68.1.RY,1483787,1505790,0.985387736669788,NA,NA,Romay_etal_2013,B68.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
NA,B68.2.RY,1465304,1505790,0.97311311670286,NA,NA,Romay_etal_2013,B68.2,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
