Name,Mean,Data_Source,Accession,Group,Maize_Type,Ab10_Status,B_Chrom_Status,Latitude,Longitude,Altitude,DTA_BLUP,DTS_BLUP,PH_BLUP,PresTiller_BLUP,KMeans_Ab10,RF_Ab10Type,KMeans_K10L2,KMeans_BChrom,Model,Copy,CDH
RIMMA0619.1.SW,0.064326406,Swarts_etal_2017,Mex_Low:Pepitilla,C. Mexico Low,Landrace,Unknown,Unknown,18.35,-99.53333333,747,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
RIMMA0620.1.SW,0.104302987,Swarts_etal_2017,Mex_High:Celaya,C. Mexico High,Landrace,Unknown,Unknown,20.21666667,-100.8833333,1799,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,Experimental,BChr
RIMMA0628.1.SW,0.093655735,Swarts_etal_2017,Mex_Low:Tuxpeno_Norteno,C. Mexico Low,Landrace,Unknown,Unknown,23.31666667,-99.01666667,300,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
RIMMA0630.1.SW,0.033103117,Swarts_etal_2017,Mex_High:Arrocillo_Amaril,C. Mexico High,Landrace,Unknown,Unknown,19.8,-97.25,2220,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
RIMMA0657.1.SW,0.033732087,Swarts_etal_2017,Andean:Chake_Sara,S. America High,Landrace,Unknown,Unknown,-17.5,-65.66666667,2201,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
RIMMA0658.1.SW,0.05313649,Swarts_etal_2017,Andean:Uchuquilla,S. America High,Landrace,Unknown,Unknown,-21.83333333,-64.13333333,1948,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
RIMMA0664.1.SW,0.031344267,Swarts_etal_2017,Andean:Blanco_Blandito,S. America High,Landrace,Unknown,Unknown,0.366666667,-78.41666667,2122,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
RIMMA0687.1.SW,0.032588586,Swarts_etal_2017,Mex_High:Conico_Norteno,C. Mexico High,Landrace,Unknown,Unknown,20.38333333,-100,1921,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Experimental,BChr
RIMMA0696.1.SW,0.04480239,Swarts_etal_2017,Mex_Low:Tuxpeno,C. Mexico Low,Landrace,Unknown,Unknown,16.51666667,-90.16666667,30,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
RIMMA0710.1.SW,0.078674272,Swarts_etal_2017,Mex_Low:Tepecintle,C. Mexico Low,Landrace,Unknown,Unknown,15.33333333,-92.63333333,91,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1029.RN,0.063586378,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022025,NA,Landrace,Unknown,Unknown,16.7,-93.71666667,547,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1097.RN,0.033575591,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002179,NA,Landrace,Unknown,Unknown,27.15888889,-105.2977778,1487,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS1124.RN,0.034649478,Romero-Navarro_etal_2017,CIMMYTMA-BANK-012062,NA,Landrace,Unknown,Unknown,-17.82886,-62.994159,370,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS1154.RN,0.064681559,Romero-Navarro_etal_2017,CIMMYTMA-BANK-027348,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS116.RN,0.090464733,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002114,NA,Landrace,Unknown,Unknown,18.658723,-91.759457,6,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1165.RN,0.036913193,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000031,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,Experimental,BChr
SEEDGWAS1178.RN,0.060463917,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000213,NA,Landrace,Unknown,Unknown,18.298628,-100.249473,513,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1183.RN,0.060468112,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000417,NA,Landrace,Unknown,Unknown,24.041477,-99.205617,220,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1195.RN,0.035241068,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000815,NA,Landrace,Unknown,Unknown,20.85,-88.51666667,31,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS1202.RN,0.034587893,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001006,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS1210.RN,0.034652729,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001079,NA,Landrace,Unknown,Unknown,14.908968,-89.510475,309,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS1212.RN,0.060926918,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001098,NA,Landrace,Unknown,Unknown,14.940676,-89.800183,225,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1234.RN,0.02981054,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001285,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS1254.RN,0.026267536,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001742,NA,Landrace,Unknown,Unknown,21.847885,-105.177805,19,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS1263.RN,0.074207324,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001944,NA,Landrace,Unknown,Unknown,21.15,-98.416667,158,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1293.RN,0.036443885,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002545,NA,Landrace,Unknown,Unknown,24.015674,-99.223726,227,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS1295.RN,0.03103325,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002618,NA,Landrace,Unknown,Unknown,13.735749,-89.997599,71,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS1299.RN,0.03024318,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002811,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS1317.RN,0.030048007,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003404,NA,Landrace,Unknown,Unknown,10.432058,-84.952374,696,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS1340.RN,0.034220736,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003617,NA,Landrace,Unknown,Unknown,13.448614,-88.802349,40,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS1342.RN,0.054878688,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003621,NA,Landrace,Unknown,Unknown,13.330803,-88.451302,76,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1348.RN,0.054191822,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003642,NA,Landrace,Unknown,Unknown,13.561555,-88.437896,479,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1350.RN,0.088107466,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003660,NA,Landrace,Unknown,Unknown,13.173019,-87.135874,39,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1356.RN,0.052401564,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003696,NA,Landrace,Unknown,Unknown,14.793053,-85.937304,347,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1384.RN,0.057314979,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003909,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1429.RN,0.030746183,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005164,NA,Landrace,Unknown,Unknown,14.857059,-92.081027,233,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS143.RN,0.03834692,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002561,NA,Landrace,Unknown,Unknown,19.841513,-89.31613,72,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS1430.RN,0.053910249,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005171,NA,Landrace,Unknown,Unknown,14.418766,-91.3232,185,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1432.RN,0.053272582,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005175,NA,Landrace,Unknown,Unknown,14.94666,-89.963493,294,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS1438.RN,0.037020116,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005245,NA,Landrace,Unknown,Unknown,14.279885,-90.751703,256,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS1441.RN,0.056423611,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005259,NA,Landrace,Unknown,Unknown,14.112458,-90.868418,50,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1477.RN,0.08341925,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007033,NA,Landrace,Unknown,Unknown,21.2,-105.1666667,8,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1478.RN,0.051795142,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007044,NA,Landrace,Unknown,Unknown,20.81666667,-105.1833333,31,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1479.RN,0.083307508,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007046,NA,Landrace,Unknown,Unknown,20.81666667,-105.1833333,31,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1483.RN,0.058216732,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007086,NA,Landrace,Unknown,Unknown,22.65,-105.3333333,131,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1487.RN,0.035526444,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007158,NA,Landrace,Unknown,Unknown,24.71666667,-107.2166667,129,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,Experimental,BChr
SEEDGWAS1496.RN,0.05086697,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007288,NA,Landrace,Unknown,Unknown,28.353628,-108.931234,1546,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS150.RN,0.037654941,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002952,NA,Landrace,Unknown,Unknown,-6.996793,-37.295403,257,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS1522.RN,0.045062965,Romero-Navarro_etal_2017,CIMMYTMA-BANK-009846,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,Experimental,BChr
SEEDGWAS1554.RN,0.035317908,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011204,NA,Landrace,Unknown,Unknown,23.3,-99.01666667,271,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS1556.RN,0.029104045,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011215,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS1564.RN,0.035316716,Romero-Navarro_etal_2017,CIMMYTMA-BANK-012063,NA,Landrace,Unknown,Unknown,-17.82886,-62.994159,370,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS1566.RN,0.027649621,Romero-Navarro_etal_2017,CIMMYTMA-BANK-012137,NA,Landrace,Unknown,Unknown,-21.951237,-63.668474,679,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS1581.RN,0.069541442,Romero-Navarro_etal_2017,CIMMYTMA-BANK-012471,NA,Landrace,Unknown,Unknown,-30.377406,-66.303177,477,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1589.RN,0.045745809,Romero-Navarro_etal_2017,CIMMYTMA-BANK-012574,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS1596.RN,0.082662765,Romero-Navarro_etal_2017,CIMMYTMA-BANK-012674,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1635.RN,0.059067807,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015600,NA,Landrace,Unknown,Unknown,22.024349,-105.22623,15,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1644.RN,0.069460298,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015674,NA,Landrace,Unknown,Unknown,24.26666667,-99.48333333,358,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1646.RN,0.088282004,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015680,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1651.RN,0.053827445,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016108,NA,Landrace,Unknown,Unknown,14.9,-92.25,157,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1654.RN,0.079368403,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016157,NA,Landrace,Unknown,Unknown,18.71666667,-99.36666667,952,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1659.RN,0.052435719,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016196,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1694.RN,0.052086964,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020997,NA,Landrace,Unknown,Unknown,17.971798,-101.799996,106,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1713.RN,0.174354664,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022269,NA,Landrace,Unknown,Unknown,19.936732,-105.262282,22,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1714.RN,0.057989537,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022270,NA,Landrace,Unknown,Unknown,19.936732,-105.262282,22,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1715.RN,0.074098831,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022271,NA,Landrace,Unknown,Unknown,19.697393,-104.612035,422,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1716.RN,0.072150311,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022272,NA,Landrace,Unknown,Unknown,19.697393,-104.612035,422,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1721.RN,0.044213012,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022303,NA,Landrace,Unknown,Unknown,18.298628,-100.249473,513,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS1736.RN,0.032596483,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022994,NA,Landrace,Unknown,Unknown,21.82,-105.2,15,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS1737.RN,0.030211705,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022995,NA,Landrace,Unknown,Unknown,21.82,-105.2,15,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS1759.RN,0.033624392,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000396,NA,Landrace,Unknown,Unknown,26.95746,-105.370775,1587,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS1762.RN,0.054662414,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000406,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1767.RN,0.04850581,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000577,NA,Landrace,Unknown,Unknown,20.66666667,-103.3333333,1563,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1768.RN,0.053674861,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000643,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,Experimental,BChr
SEEDGWAS1769.RN,0.054785349,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000945,NA,Landrace,Unknown,Unknown,9.826232,-83.94789,1388,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1776.RN,0.069328324,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001528,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS178.RN,0.03318455,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003307,NA,Landrace,Unknown,Unknown,9.913101,-83.052593,19,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS1788.RN,0.03449749,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002125,NA,Landrace,Unknown,Unknown,25.72199,-103.005314,1104,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS1796.RN,0.056812107,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005241,NA,Landrace,Unknown,Unknown,14.278122,-90.038483,967,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1800.RN,0.056889187,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008122,NA,Landrace,Unknown,Unknown,14.26666667,-89.88333333,878,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1814.RN,0.074705428,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016111,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1833.RN,0.055257322,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018086,NA,Landrace,Unknown,Unknown,15.7,-92.1,726,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS1844.RN,0.027452103,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002641,NA,Landrace,Unknown,Unknown,-29.333333,-54.166667,224,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS1849.RN,0.03170849,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002668,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2043.RN,0.07723221,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006668,NA,Landrace,Unknown,Unknown,-20.88333333,-47.61666667,853,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2089.RN,0.028455428,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000479,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2092.RN,0.036035583,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000588,NA,Landrace,Unknown,Unknown,22.36666667,-105.5333333,7,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2093.RN,0.110206635,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000589,NA,Landrace,Unknown,Unknown,22.431118,-105.460404,8,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2108.RN,0.030475359,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002136,NA,Landrace,Unknown,Unknown,18.933399,-103.847703,42,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2156.RN,0.039242327,Romero-Navarro_etal_2017,CIMMYTMA-BANK-012129,NA,Landrace,Unknown,Unknown,-22.546278,-64.236121,416,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2157.RN,0.027942993,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013088,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2176.RN,0.096979412,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015083,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2177.RN,0.029612022,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015670,NA,Landrace,Unknown,Unknown,24.08333333,-99.1,192,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2182.RN,0.050235625,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022862,NA,Landrace,Unknown,Unknown,19.87,-99.75,2718,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2193.RN,0.056151532,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016899,NA,Landrace,Unknown,Unknown,-27.402597,-55.993256,113,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2210.RN,0.027481362,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021854,NA,Landrace,Unknown,Unknown,-25.754605,-56.812369,164,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS225.RN,0.033843598,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003967,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2250.RN,0.030144969,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022577,NA,Landrace,Unknown,Unknown,22.83333333,-99.31666667,335,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Experimental,BChr
SEEDGWAS2254.RN,0.049332294,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020780,NA,Landrace,Unknown,Unknown,-27.21666667,-61.2,98,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2261.RN,0.041941967,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022332,NA,Landrace,Unknown,Unknown,21.250533,-104.880645,883,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Experimental,BChr
SEEDGWAS2263.RN,0.03414936,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023565,NA,Landrace,Unknown,Unknown,-26.58333333,-60.71666667,106,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2264.RN,0.027910643,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023613,NA,Landrace,Unknown,Unknown,-31.45052,-66.382503,591,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2271.RN,0.042035252,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023691,NA,Landrace,Unknown,Unknown,-32.95,-66.43,682,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2282.RN,0.049050646,Romero-Navarro_etal_2017,CIMMYTMA-BANK-025095,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2290.RN,0.051729813,Romero-Navarro_etal_2017,CIMMYTMA-BANK-025107,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2303.RN,0.040802058,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000042,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2312.RN,0.031184703,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000169,NA,Landrace,Unknown,Unknown,18.761556,-103.165492,1014,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS232.RN,0.041674682,Romero-Navarro_etal_2017,CIMMYTMA-BANK-004028,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,Experimental,BChr
SEEDGWAS2320.RN,0.030055752,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000287,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2324.RN,0.030480283,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000351,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2326.RN,0.030873184,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000383,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2327.RN,0.056284174,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000384,NA,Landrace,Unknown,Unknown,27.008378,-105.259161,1524,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2328.RN,0.032268399,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000407,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2335.RN,0.03232835,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000596,NA,Landrace,Unknown,Unknown,20.509937,-103.567399,1508,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
SEEDGWAS2343.RN,0.053450251,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000852,NA,Landrace,Unknown,Unknown,25.01805556,-100.6222222,1884,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,Experimental,BChr
SEEDGWAS2373.RN,0.055128884,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002012,NA,Landrace,Unknown,Unknown,18.8,-99.22,1146,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
SEEDGWAS2385.RN,0.031663047,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002225,NA,Landrace,Unknown,Unknown,20.734851,-103.427739,1620,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
