Name,Data_Source,Accession,Group,Maize_Type,Ab10_Status,B_Chrom_Status,Latitude,Longitude,Altitude,DTA_BLUP,DTS_BLUP,PH_BLUP,PresTiller_BLUP,KMeans_Ab10,RF_Ab10Type,KMeans_K10L2,KMeans_BChrom,Model,Mean
SEEDGWAS4413.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006080,NA,Landrace,Unknown,Unknown,17.190837,-97.867153,2338,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0080458232060511
SEEDGWAS4414.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006081,NA,Landrace,Unknown,Unknown,17.190837,-97.867153,2338,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00561558836271718
SEEDGWAS4415.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006088,NA,Landrace,Unknown,Unknown,17.848135,-96.879163,1967,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00638893210090443
SEEDGWAS4416.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006089,NA,Landrace,Unknown,Unknown,17.76666667,-96.78333333,1860,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00633374257108606
SEEDGWAS4417.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006094,NA,Landrace,Unknown,Unknown,17.279413,-97.677827,2098,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00841289726854981
SEEDGWAS4418.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006095,NA,Landrace,Unknown,Unknown,17.312798,-97.816908,1896,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00798356376752571
SEEDGWAS4419.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006097,NA,Landrace,Unknown,Unknown,17.592724,-96.549449,2063,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.0695187214973974
SEEDGWAS442.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015550,NA,Landrace,Unknown,Unknown,16.5666667,-92.81666667,428,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00925586412256679
SEEDGWAS4420.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006113,NA,Landrace,Unknown,Unknown,17.312798,-97.816908,1896,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.00741639771534709
SEEDGWAS4421.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006757,NA,Landrace,Unknown,Unknown,29.21666667,-108.1166667,2097,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.127634975530693
SEEDGWAS4422.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006791,NA,Landrace,Unknown,Unknown,28.2,-108.3833333,1886,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.0578472090633538
SEEDGWAS4423.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006808,NA,Landrace,Unknown,Unknown,26.96666667,-106.35,1563,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00681250473402119
SEEDGWAS4424.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006817,NA,Landrace,Unknown,Unknown,26.83333333,-107.0666667,2411,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.132431096130914
SEEDGWAS4425.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006819,NA,Landrace,Unknown,Unknown,26.83333333,-107.0666667,2411,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00596234657638054
SEEDGWAS4426.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006831,NA,Landrace,Unknown,Unknown,28.85,-107.75,1902,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.133129866226036
SEEDGWAS4427.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006834,NA,Landrace,Unknown,Unknown,28.85,-107.75,1902,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.0289593470826693
SEEDGWAS4428.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006839,NA,Landrace,Unknown,Unknown,28.2,-108.3833333,1948,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,0.0290827572553471
SEEDGWAS4429.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006851,NA,Landrace,Unknown,Unknown,26.03333333,-106.95,2586,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.0320517831733993
SEEDGWAS443.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015618,NA,Landrace,Unknown,Unknown,18.5,-88.3,5,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0114525450083581
SEEDGWAS4430.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006855,NA,Landrace,Unknown,Unknown,26.03333333,-106.95,2586,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.031825092403117
SEEDGWAS4431.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006858,NA,Landrace,Unknown,Unknown,26.100125,-106.964272,2372,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.0328392737642062
SEEDGWAS4432.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006865,NA,Landrace,Unknown,Unknown,28.492774,-107.305103,2108,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.0501098163437418
SEEDGWAS4433.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006888,NA,Landrace,Unknown,Unknown,25.33333333,-105.7333333,1816,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.0486315600191844
SEEDGWAS4434.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006903,NA,Landrace,Unknown,Unknown,25.21539,-106.567942,1830,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0064970010534432
SEEDGWAS4435.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006912,NA,Landrace,Unknown,Unknown,24.21666667,-104.7666667,2167,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,0.0843460394001397
SEEDGWAS4436.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006921,NA,Landrace,Unknown,Unknown,23.480832,-104.393881,1406,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,0.0495773943550424
SEEDGWAS4437.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006923,NA,Landrace,Unknown,Unknown,23.478827,-104.395773,1409,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.00812327222854588
SEEDGWAS4438.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006926,NA,Landrace,Unknown,Unknown,23.478886,-104.395213,1402,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.00684828968497293
SEEDGWAS4439.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006927,NA,Landrace,Unknown,Unknown,23.972408,-104.682259,1889,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00700787381323852
SEEDGWAS444.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015695,NA,Landrace,Unknown,Unknown,21.15,-98.41666667,141,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00999577955764144
SEEDGWAS4440.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006934,NA,Landrace,Unknown,Unknown,20.284838,-103.903927,1737,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00605909106540264
SEEDGWAS4441.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006942,NA,Landrace,Unknown,Unknown,22.394537,-103.7373,1358,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00679858706214767
SEEDGWAS4442.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006949,NA,Landrace,Unknown,Unknown,22.11666667,-103.25,1701,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00702752390964296
SEEDGWAS4443.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006951,NA,Landrace,Unknown,Unknown,22.11666667,-103.25,1701,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.00824720910861934
SEEDGWAS4444.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006952,NA,Landrace,Unknown,Unknown,22.11666667,-103.25,1701,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00684828403621303
SEEDGWAS4445.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006981,NA,Landrace,Unknown,Unknown,22.637382,-103.685704,1890,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.00871046602604382
SEEDGWAS4446.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006987,NA,Landrace,Unknown,Unknown,22.637382,-103.685704,1890,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,0.0382326295663872
SEEDGWAS4447.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006988,NA,Landrace,Unknown,Unknown,22.3,-103.55,2190,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.00712386636787573
SEEDGWAS4448.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006989,NA,Landrace,Unknown,Unknown,22.3,-103.55,2190,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.0256028333252802
SEEDGWAS4449.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006990,NA,Landrace,Unknown,Unknown,22.3,-103.55,2190,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.00812738681886607
SEEDGWAS445.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015892,NA,Landrace,Unknown,Unknown,19.060025,-97.031108,1489,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0102939521906869
SEEDGWAS4450.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006993,NA,Landrace,Unknown,Unknown,22.3,-103.55,2190,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.00727749418221682
SEEDGWAS4451.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006998,NA,Landrace,Unknown,Unknown,22.160694,-102.839957,1755,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00497299555166789
SEEDGWAS4452.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007001,NA,Landrace,Unknown,Unknown,21.639366,-102.968003,1370,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00718825364924093
SEEDGWAS4453.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007007,NA,Landrace,Unknown,Unknown,21.639366,-102.968003,1370,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.00624051154522919
SEEDGWAS4454.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007009,NA,Landrace,Unknown,Unknown,23.63333333,-102.9833333,2126,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.0263296608259392
SEEDGWAS4455.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007010,NA,Landrace,Unknown,Unknown,23.63333333,-102.9833333,2126,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.0505685779215261
SEEDGWAS4456.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007266,NA,Landrace,Unknown,Unknown,28.155757,-109.432449,231,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0167513725970675
SEEDGWAS4457.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007528,NA,Landrace,Unknown,Unknown,19.03333333,-98.03333333,2317,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00716834689003847
SEEDGWAS4458.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007535,NA,Landrace,Unknown,Unknown,19.03333333,-98.03333333,2317,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.00739108967258883
SEEDGWAS4459.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007560,NA,Landrace,Unknown,Unknown,19.28333333,-98.43333333,2261,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00756331942102618
SEEDGWAS446.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022952,NA,Landrace,Unknown,Unknown,19.8,-97.3,1928,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010460292726385
SEEDGWAS4460.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007561,NA,Landrace,Unknown,Unknown,19.244746,-98.499901,2404,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00657174849954689
SEEDGWAS4461.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007562,NA,Landrace,Unknown,Unknown,19.244746,-98.499901,2404,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.00649944484884916
SEEDGWAS4462.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007567,NA,Landrace,Unknown,Unknown,19.01666667,-98.4,2144,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00674373823364638
SEEDGWAS4463.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007574,NA,Landrace,Unknown,Unknown,19.28333333,-98.43333333,2261,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00578812924444058
SEEDGWAS4465.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007585,NA,Landrace,Unknown,Unknown,19.33333333,-98.56666667,2593,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0090529098404656
SEEDGWAS4466.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007588,NA,Landrace,Unknown,Unknown,19.03333333,-98.03333333,2317,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.0068994047946327
SEEDGWAS4468.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007622,NA,Landrace,Unknown,Unknown,19.2,-98.46666667,2388,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00500383299368204
SEEDGWAS4469.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007656,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.00794137948254689
SEEDGWAS447.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016210,NA,Landrace,Unknown,Unknown,20.485433,-89.732539,45,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0113052520425907
SEEDGWAS4470.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007667,NA,Landrace,Unknown,Unknown,19.15,-98.4,2283,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.0118288575583575
SEEDGWAS4471.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007669,NA,Landrace,Unknown,Unknown,19.33333333,-98.56666667,2593,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0068911365205691
SEEDGWAS4472.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007671,NA,Landrace,Unknown,Unknown,19.16666667,-98.35,2229,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.00856055865457431
SEEDGWAS4473.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007673,NA,Landrace,Unknown,Unknown,19.33333333,-98.48333333,2355,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.00667805458561719
SEEDGWAS4474.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007685,NA,Landrace,Unknown,Unknown,19.33333333,-98.56666667,2593,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00586896767953682
SEEDGWAS4475.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007689,NA,Landrace,Unknown,Unknown,19.33333333,-98.56666667,2593,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00810312960468105
SEEDGWAS4476.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007711,NA,Landrace,Unknown,Unknown,18.98333333,-98.16666667,2122,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00728703307908129
SEEDGWAS4477.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007712,NA,Landrace,Unknown,Unknown,19.81666667,-97.78333333,1924,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.00635792272938079
SEEDGWAS4478.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007716,NA,Landrace,Unknown,Unknown,18.96666667,-98.28333333,2094,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00597077669615775
SEEDGWAS448.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016211,NA,Landrace,Unknown,Unknown,21.01666667,-88.28333333,28,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0125635849928994
SEEDGWAS4480.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007725,NA,Landrace,Unknown,Unknown,18.967821,-97.883367,2240,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,0.0355993553982533
SEEDGWAS4481.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007732,NA,Landrace,Unknown,Unknown,18.967821,-97.883367,2240,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00665520251147666
SEEDGWAS4482.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007735,NA,Landrace,Unknown,Unknown,18.967821,-97.883367,2240,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00637545066514498
SEEDGWAS4483.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007738,NA,Landrace,Unknown,Unknown,18.967821,-97.883367,2240,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00974829426724338
SEEDGWAS4484.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007739,NA,Landrace,Unknown,Unknown,18.967821,-97.883367,2240,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00721128886600459
SEEDGWAS4485.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007741,NA,Landrace,Unknown,Unknown,18.98333333,-97.78333333,2149,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.00843078845340572
SEEDGWAS4486.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007748,NA,Landrace,Unknown,Unknown,19.86666667,-97.58333333,1837,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00867964218216091
SEEDGWAS4488.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007933,NA,Landrace,Unknown,Unknown,29.21666667,-108.1166667,2097,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.057325762840893
SEEDGWAS4489.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007956,NA,Landrace,Unknown,Unknown,26.83333333,-107.0666667,2411,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.0501486427836314
SEEDGWAS449.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016755,NA,Landrace,Unknown,Unknown,-23.267981,-57.309104,132,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.010343785798598
SEEDGWAS4490.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007976,NA,Landrace,Unknown,Unknown,24.892673,-106.384789,1174,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.00767672856764308
SEEDGWAS4491.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007978,NA,Landrace,Unknown,Unknown,26.035565,-106.302375,2953,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.0568765176150228
SEEDGWAS4492.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007979,NA,Landrace,Unknown,Unknown,25.33333333,-105.7333333,1816,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00651844591796196
SEEDGWAS4494.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007981,NA,Landrace,Unknown,Unknown,23.972408,-104.682259,1889,NA,NA,NA,NA,N10,NA,Ambiguous,No,Neither,0.0072697932839833
SEEDGWAS4495.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007982,NA,Landrace,Unknown,Unknown,23.972644,-104.65351,1884,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.0102907679553425
SEEDGWAS4496.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008069,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00862756094934455
SEEDGWAS4497.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008074,NA,Landrace,Unknown,Unknown,19.41666667,-102.4,2176,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0101510132166376
SEEDGWAS4498.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008078,NA,Landrace,Unknown,Unknown,19.71666667,-102.5166667,1656,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0080158152673798
SEEDGWAS4499.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008079,NA,Landrace,Unknown,Unknown,19.58333333,-102.4666667,1327,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00741628801308724
SEEDGWAS45.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000727,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00953643686505721
SEEDGWAS4500.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008086,NA,Landrace,Unknown,Unknown,19.9,-102.1666667,1704,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00614557795990029
SEEDGWAS4501.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008091,NA,Landrace,Unknown,Unknown,19.28333333,-101.4833333,2114,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00790386983479676
SEEDGWAS4502.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008093,NA,Landrace,Unknown,Unknown,19.82,-101.9,2329,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.0081714420719072
SEEDGWAS4503.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008096,NA,Landrace,Unknown,Unknown,19.652464,-101.255262,1895,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00707660884161743
SEEDGWAS4504.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008098,NA,Landrace,Unknown,Unknown,17.447871,-97.216461,2094,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.007794636659114
SEEDGWAS4505.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008443,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00644683965051378
SEEDGWAS4506.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008445,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00925194396151127
SEEDGWAS4507.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008446,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00862331962229075
SEEDGWAS4508.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008448,NA,Landrace,Unknown,Unknown,20.13333333,-98.75,2449,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.011161794991983
SEEDGWAS4509.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008449,NA,Landrace,Unknown,Unknown,20.13333333,-98.75,2449,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00721870143583048
SEEDGWAS451.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016889,NA,Landrace,Unknown,Unknown,-30.05,-57.81666667,84,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00974666029867194
SEEDGWAS4510.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008451,NA,Landrace,Unknown,Unknown,19.83333333,-98.98333333,2271,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00645448713790346
SEEDGWAS4511.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008457,NA,Landrace,Unknown,Unknown,19.521431,-98.857468,2273,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00607417050342601
SEEDGWAS4512.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008458,NA,Landrace,Unknown,Unknown,19.521431,-98.857468,2273,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00874959959193991
SEEDGWAS4513.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008459,NA,Landrace,Unknown,Unknown,19.521431,-98.857468,2273,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.00768754831221135
SEEDGWAS4514.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008465,NA,Landrace,Unknown,Unknown,19.521431,-98.857468,2273,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.00930420956448754
SEEDGWAS4515.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008472,NA,Landrace,Unknown,Unknown,19.521431,-98.857468,2273,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00636543778910782
SEEDGWAS4516.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008475,NA,Landrace,Unknown,Unknown,19.521431,-98.857468,2273,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00609417904128765
SEEDGWAS4517.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008482,NA,Landrace,Unknown,Unknown,19.71666667,-98.73333333,2371,NA,NA,NA,NA,Ab10,Ab10-II,NA,No,Neither,0.00994106720390358
SEEDGWAS4518.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008486,NA,Landrace,Unknown,Unknown,19.622791,-98.914614,2259,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.0100476129609703
SEEDGWAS4519.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008491,NA,Landrace,Unknown,Unknown,19.622791,-98.914614,2259,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0112599134635657
SEEDGWAS452.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016896,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00944622080137779
SEEDGWAS4520.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008495,NA,Landrace,Unknown,Unknown,19.81666667,-99.11666667,2259,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0106232615438201
SEEDGWAS4521.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008505,NA,Landrace,Unknown,Unknown,19.41666667,-98.88333333,2259,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.00663698489279399
SEEDGWAS4522.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008509,NA,Landrace,Unknown,Unknown,19.41666667,-98.93333333,2243,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00779574799278334
SEEDGWAS4523.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008510,NA,Landrace,Unknown,Unknown,19.41666667,-98.93333333,2243,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00748813871407276
SEEDGWAS4524.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008515,NA,Landrace,Unknown,Unknown,19.309678,-98.876836,2254,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00589998555781665
SEEDGWAS4525.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008518,NA,Landrace,Unknown,Unknown,19.309678,-98.876836,2254,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00884356725474524
SEEDGWAS4526.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008520,NA,Landrace,Unknown,Unknown,19.25,-98.88333333,2247,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00691957564556059
SEEDGWAS4527.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008548,NA,Landrace,Unknown,Unknown,19.56,-99.76,2549,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0094889579980598
