Name,Mean,Copy,Data_Source,Accession,Group,Maize_Type,Ab10_Status,B_Chrom_Status,Latitude,Longitude,Altitude,DTA_BLUP,DTS_BLUP,PH_BLUP,PresTiller_BLUP,KMeans_Ab10,RF_Ab10Type,KMeans_K10L2,KMeans_BChrom,Model,CDH
SEEDGWAS1665.RN,0.0261703084764555,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018058,NA,Landrace,Unknown,Unknown,17.53333333,-101.2833333,24,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS167.RN,0.0349653984776258,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003253,NA,Landrace,Unknown,Unknown,20.910099,-97.762003,42,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS1725.RN,0.0311331487590944,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022357,NA,Landrace,Unknown,Unknown,17.16,-95.78,1341,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS1753.RN,0.0299363339318374,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000112,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS1763.RN,0.0308138322338264,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000408,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS1768.RN,0.0264393525106219,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000643,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,K10L2
SEEDGWAS1830.RN,0.0469744662755399,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018580,NA,Landrace,Unknown,Unknown,16.76666667,-93.38333333,812,NA,NA,NA,NA,Ambiguous,NA,K10L2,No,Neither,K10L2
SEEDGWAS194.RN,0.03731857475345,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003525,NA,Landrace,Unknown,Unknown,9.874488,-84.341514,847,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS1988.RN,0.025505683902915,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-004976,NA,Landrace,Unknown,Unknown,-21.30562,-50.280075,392,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS1998.RN,0.0331139732123429,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005032,NA,Landrace,Unknown,Unknown,-23.31666667,-45.96666667,574,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS20.RN,0.0311204148835802,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000484,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2084.RN,0.0294972576465229,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000432,NA,Landrace,Unknown,Unknown,21.399889,-98.712616,298,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2087.RN,0.0299687840514568,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000465,NA,Landrace,Unknown,Unknown,21.28333333,-97.96666667,150,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2094.RN,0.0292681239594018,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000609,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2185.RN,0.0236951689420974,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016203,NA,Landrace,Unknown,Unknown,18.850883,-97.067537,1147,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2199.RN,0.0293456176261495,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017273,NA,Landrace,Unknown,Unknown,20.15,-98.2,2220,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2255.RN,0.0291015811144858,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020798,NA,Landrace,Unknown,Unknown,-25.721253,-59.133231,85,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2311.RN,0.0409340395623935,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000160,NA,Landrace,Unknown,Unknown,19.98333333,-102.3,1568,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS232.RN,0.0322079137991458,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-004028,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,K10L2
SEEDGWAS2321.RN,0.0288266004215717,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000288,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2343.RN,0.025468454346739,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000852,NA,Landrace,Unknown,Unknown,25.01805556,-100.6222222,1884,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,K10L2
SEEDGWAS2383.RN,0.032390424532544,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002186,NA,Landrace,Unknown,Unknown,20.920258,-101.449639,1770,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2389.RN,0.0311199591699252,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002292,NA,Landrace,Unknown,Unknown,21.91527778,-99.59805556,1130,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2434.RN,0.0282697146164365,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005872,NA,Landrace,Unknown,Unknown,17.19135,-97.957508,1656,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2442.RN,0.0437793699808895,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006096,NA,Landrace,Unknown,Unknown,17.592724,-96.549449,2063,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2454.RN,0.0300237355344678,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006297,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2464.RN,0.0250722847261248,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006917,NA,Landrace,Unknown,Unknown,23.480832,-104.393881,1406,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2476.RN,0.0467942785301872,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007930,NA,Landrace,Unknown,Unknown,30.38333333,-107.9333333,1462,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2480.RN,0.0310396236961887,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008074,NA,Landrace,Unknown,Unknown,19.41666667,-102.4,2176,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2497.RN,0.0397825320086674,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010782,NA,Landrace,Unknown,Unknown,20.699376,-100.761898,1795,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2564.RN,0.0316989444254662,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015942,NA,Landrace,Unknown,Unknown,24.88333333,-103.7,1578,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2600.RN,0.0398184988601472,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018809,NA,Landrace,Unknown,Unknown,24.88333333,-103.6666667,1562,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2678.RN,0.0227740093405001,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000554,NA,Landrace,Unknown,Unknown,21.01666667,-101.25,2064,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,K10L2
SEEDGWAS2689.RN,0.0367762743524014,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001062,NA,Landrace,Unknown,Unknown,21.18333333,-102.85,1794,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2697.RN,0.0475895987316601,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001406,NA,Landrace,Unknown,Unknown,19.96666667,-99.51666667,2435,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2699.RN,0.0249890197833894,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001432,NA,Landrace,Unknown,Unknown,19.16666667,-98.35,2229,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS270.RN,0.0458411337993236,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005271,NA,Landrace,Unknown,Unknown,15.4,-91.93333333,1402,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2709.RN,0.0291165649540821,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001527,NA,Landrace,Unknown,Unknown,20.382772,-100.275105,2274,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,K10L2
SEEDGWAS2712.RN,0.048550672065193,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001543,NA,Landrace,Unknown,Unknown,21.141034,-99.631435,2247,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,K10L2
SEEDGWAS2717.RN,0.0253590254746654,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001630,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS272.RN,0.0307045448305018,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005314,NA,Landrace,Unknown,Unknown,15.4,-89.66667,175,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2721.RN,0.0258212009252934,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001656,NA,Landrace,Unknown,Unknown,20.382772,-100.275105,2274,NA,NA,NA,NA,N10,NA,K10L2,Ambiguous,Neither,K10L2
SEEDGWAS2739.RN,0.029540095204797,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002612,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2747.RN,0.0283891710359859,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005564,NA,Landrace,Unknown,Unknown,19.691693,-101.082409,2004,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2758.RN,0.0345802044718995,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005691,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2782.RN,0.0310396370546241,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006094,NA,Landrace,Unknown,Unknown,17.279413,-97.677827,2098,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2790.RN,0.0324651431416635,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006839,NA,Landrace,Unknown,Unknown,28.2,-108.3833333,1948,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,K10L2
SEEDGWAS2791.RN,0.0321352106399396,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006865,NA,Landrace,Unknown,Unknown,28.492774,-107.305103,2108,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,K10L2
SEEDGWAS2796.RN,0.0257289130859077,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-006975,NA,Landrace,Unknown,Unknown,22.790665,-103.566312,1939,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2802.RN,0.0354898339140199,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007535,NA,Landrace,Unknown,Unknown,19.03333333,-98.03333333,2317,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2810.RN,0.0290386461883088,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007580,NA,Landrace,Unknown,Unknown,18.98333333,-98.16666667,2122,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2816.RN,0.0274384687001583,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007608,NA,Landrace,Unknown,Unknown,19.04153,-98.287568,2140,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2817.RN,0.0250808007134086,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007613,NA,Landrace,Unknown,Unknown,19.33333333,-98.48333333,2355,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2822.RN,0.031416167978745,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007671,NA,Landrace,Unknown,Unknown,19.16666667,-98.35,2229,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2825.RN,0.0236062942317562,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007689,NA,Landrace,Unknown,Unknown,19.33333333,-98.56666667,2593,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2839.RN,0.0231557431799806,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-007744,NA,Landrace,Unknown,Unknown,18.967821,-97.883367,2240,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2845.RN,0.023879760823591,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008088,NA,Landrace,Unknown,Unknown,19.9,-102.1666667,1704,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2860.RN,0.0328123326682183,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008481,NA,Landrace,Unknown,Unknown,19.521431,-98.857468,2273,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2877.RN,0.0286499376872259,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008549,NA,Landrace,Unknown,Unknown,19.56,-99.76,2549,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2897.RN,0.0223946032903309,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010607,NA,Landrace,Unknown,Unknown,20.51666667,-99.88333333,1885,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,K10L2
SEEDGWAS2924.RN,0.0260592132278563,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013971,NA,Landrace,Unknown,Unknown,18.89,-98.57,2043,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2936.RN,0.0361932185574507,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014458,NA,Landrace,Unknown,Unknown,18.89,-98.57,2043,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2943.RN,0.0346429974859652,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014504,NA,Landrace,Unknown,Unknown,19.622791,-98.914614,2259,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2953.RN,0.027632297326792,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015755,NA,Landrace,Unknown,Unknown,19.81666667,-98.88333333,2391,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,K10L2
SEEDGWAS2972.RN,0.0261987199909461,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017442,NA,Landrace,Unknown,Unknown,17.467088,-97.575639,2098,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2974.RN,0.0282791700983274,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022863,NA,Landrace,Unknown,Unknown,19.046412,-98.805501,2360,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2984.RN,0.0325714637253247,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016201,NA,Landrace,Unknown,Unknown,19.63,-97.08,2438,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2987.RN,0.028419066979576,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017097,NA,Landrace,Unknown,Unknown,17.53333333,-97.35,2187,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS2991.RN,0.0266861415160356,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017158,NA,Landrace,Unknown,Unknown,17.45,-97.28333333,2083,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS3006.RN,0.041141222632885,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017523,NA,Landrace,Unknown,Unknown,16.532045,-92.437992,1816,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS3013.RN,0.0311351117248861,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017948,NA,Landrace,Unknown,Unknown,16.8965,-96.261935,1827,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS3018.RN,0.0269444174699001,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018656,NA,Landrace,Unknown,Unknown,19.25,-98.3,2240,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS3023.RN,0.042566387903535,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018819,NA,Landrace,Unknown,Unknown,19.046412,-98.805501,2360,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS3025.RN,0.0233666126970388,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018830,NA,Landrace,Unknown,Unknown,21.340408,-101.877563,1895,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS3037.RN,0.0246910376639233,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019429,NA,Landrace,Unknown,Unknown,22.95,-102.6666667,2156,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS3038.RN,0.0255499038828953,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019439,NA,Landrace,Unknown,Unknown,20.784944,-98.734909,1520,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS3043.RN,0.0259172043519939,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019478,NA,Landrace,Unknown,Unknown,19.16666667,-98.23333333,2184,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS3044.RN,0.0236468659402259,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019484,NA,Landrace,Unknown,Unknown,20.784944,-98.734909,1520,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,K10L2
SEEDGWAS305.RN,0.0481864051594033,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005534,NA,Landrace,Unknown,Unknown,-20.8,-49.38333333,514,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS3051.RN,0.0314498070303608,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019514,NA,Landrace,Unknown,Unknown,20.727971,-100.446729,2002,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,K10L2
SEEDGWAS3055.RN,0.0224349405829431,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019539,NA,Landrace,Unknown,Unknown,21.16666667,-100.9333333,1933,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS3061.RN,0.0259447402263649,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019614,NA,Landrace,Unknown,Unknown,19.25,-98.88333333,2247,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS3074.RN,0.0425353315455692,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021072,NA,Landrace,Unknown,Unknown,20.784944,-98.734909,1520,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,K10L2
SEEDGWAS3080.RN,0.0304682647340913,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021105,NA,Landrace,Unknown,Unknown,19.26666667,-98.38333333,2229,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
SEEDGWAS3081.RN,0.0231042621684036,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021119,NA,Landrace,Unknown,Unknown,20.61666667,-103,1707,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,K10L2
